city,micro_market,market_category,property_type,date,avg_price_sqft,avg_property_price,annual_rent,rental_yield_pct,yoy_price_growth,price_volatility,infra_score,infra_momentum,transaction_count,liquidity_score,zone_type,dominant_buyer,risk_category
Mumbai,Virar,peripheral,1BHK,2027-10-01,18607.57,8373406.5,460512.0,5.499697166260828,7.583393800282723,416.53546513773034,0.476,5.543237250554323,147,0.9831932690487961,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2027-11-01,18725.99,8426695.5,463482.0,5.500163142242412,7.820037287350989,417.74717753984936,0.479,8.371040723981892,96,0.554621844078808,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2027-12-01,18831.44,8474148.0,466074.0,5.4999511455310905,7.86945757783708,414.10960109039104,0.476,7.2072072072072,144,0.9579831852270321,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2028-01-01,18917.36,8512812.0,468180.0,5.499710318987427,7.708863080197381,405.12169120144,0.521,10.851063829787243,54,0.20168067057411201,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2028-02-01,19010.43,8554693.5,470502.0,5.499928197310634,7.585299460670858,392.19375222096824,0.513,5.122950819672134,82,0.43697478624390934,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2028-03-01,19203.38,8641521.0,475308.0,5.5002817212386566,7.787814374904234,396.4877328571053,0.509,6.485355648535562,60,0.25210083821764,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2028-04-01,19246.35,8660857.5,476334.0,5.499848023131658,7.430582495820559,387.6136997650699,0.512,6.666666666666665,65,0.2941176445872467,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2028-05-01,19333.53,8700088.5,478494.0,5.499875087477559,6.941403713336536,384.30972640365025,0.512,4.489795918367356,118,0.7394957921050774,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2028-06-01,19485.41,8768434.5,482274.0,5.50011521440914,7.106711989323089,389.03753027275644,0.509,5.165289256198347,78,0.40336134114822403,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2028-07-01,19543.45,8794552.5,483678.0,5.4997454390089775,6.751408170667239,388.0724935587963,0.503,5.0104384133611735,72,0.352941173504696,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2028-08-01,19662.77,8848246.5,486648.0,5.499937190945121,6.8258977734338755,388.642323623523,0.518,10.447761194029859,140,0.9243697401313468,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2028-09-01,19793.55,8907097.5,489888.0,5.499973476208159,7.269846104320843,382.9379972947332,0.519,7.900207900207912,32,0.016806722547842667,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2028-10-01,19886.62,8948979.0,492210.0,5.5001805233870815,6.87381533429674,382.0357408158834,0.517,8.613445378151274,55,0.21008403184803334,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2028-11-01,20067.52,9030384.0,496692.0,5.500231219403295,7.164000407989102,393.8253516579043,0.513,7.098121085594999,57,0.22689075439587603,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2028-12-01,20126.74,9057033.0,498150.0,5.5001455774755375,6.878390606347695,396.7947085454736,0.513,7.773109243697496,113,0.6974789857354707,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2029-01-01,20125.36,9056412.0,498096.0,5.4999264609428105,6.385669036271446,382.1131905949594,0.551,5.758157389635321,139,0.9159663788574254,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2029-02-01,20191.15,9086017.5,499716.0,5.499835323891903,6.210906328789001,361.27301552686515,0.565,10.136452241715377,33,0.025210083821764002,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2029-03-01,20190.39,9085675.5,499716.0,5.500042346878886,5.139772269256748,344.38867628257503,0.57,11.98428290766207,82,0.43697478624390934,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2029-04-01,20350.4,9157680.0,503658.0,5.499842754933564,5.736412358706988,328.87560522409456,0.569,11.132812499999979,80,0.4201680636960667,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2029-05-01,20409.89,9184450.5,505170.0,5.500274621764253,5.567322677234832,307.4880772992885,0.563,9.960937499999979,47,0.1428571416566627,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2029-06-01,20509.56,9229302.0,507600.0,5.499874205004886,5.255983836111233,297.8624637161648,0.554,8.840864440078589,122,0.7731092372007627,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2029-07-01,20538.27,9242221.5,508302.0,5.499781627176972,5.0902987957602175,275.1209976072323,0.573,13.916500994035786,98,0.5714285666266508,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2029-08-01,20609.46,9274257.0,510084.0,5.499998544357785,4.814631916052514,256.44299271284683,0.56,8.108108108108114,133,0.8655462112138974,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2029-09-01,20807.49,9363370.5,514998.0,5.500134807225667,5.122577809437945,265.2873108069037,0.558,7.514450867052025,51,0.176470586752348,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2029-10-01,20908.67,9408901.5,517482.0,5.499919411421195,5.139385174554545,278.0518265242875,0.574,11.02514506769825,134,0.8739495724878187,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2029-11-01,21002.8,9451260.0,519804.0,5.499838116822519,4.660665592958169,305.2465404417792,0.56,9.161793372319703,49,0.15966386420450535,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2029-12-01,21121.69,9504760.5,522774.0,5.500128067403697,4.943423525121293,334.0823922727374,0.57,11.111111111111093,87,0.47899159261351604,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2030-01-01,21248.25,9561712.5,525906.0,5.500123539585613,5.579477832943103,356.6228113977728,0.613,11.252268602540827,90,0.50420167643528,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2030-02-01,21344.98,9605241.0,528282.0,5.499934879301831,5.714533347530959,374.5981699740243,0.597,5.663716814159292,143,0.9495798239531107,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2030-03-01,21461.99,9657895.5,531198.0,5.5001423446754005,6.2980457534500545,380.6348122298085,0.605,6.140350877192979,115,0.7142857082833134,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2030-04-01,21568.13,9705658.5,533790.0,5.499781390412614,5.98381358597373,394.6488150205583,0.592,4.0421792618629215,75,0.37815125732646004,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2030-05-01,21795.6,9808020.0,539460.0,5.500192699443924,6.789404548481159,420.63078718717946,0.61,8.348134991119016,68,0.3193277284090107,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2030-06-01,21935.92,9871164.0,542916.0,5.50002005842472,6.954610435328679,446.6172446792194,0.61,10.10830324909746,96,0.554621844078808,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2030-07-01,22001.14,9900513.0,544536.0,5.500078632289054,7.122654439736165,450.6136450409938,0.595,3.839441535776622,123,0.781512598474684,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2030-08-01,22156.95,9970627.5,548370.0,5.499854447475848,7.50863923654479,451.0971632378346,0.6,7.14285714285714,131,0.8487394886660548,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2030-09-01,22285.52,10028484.0,551556.0,5.499894101640886,7.103355570518111,462.50598420388445,0.599,7.347670250896043,73,0.3613445347786174,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2030-10-01,22347.14,10056213.0,553068.0,5.499764175639478,6.879777623349548,462.12848700269876,0.618,7.66550522648084,144,0.9579831852270321,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2030-11-01,22492.68,10121706.0,556686.0,5.499922641499368,7.093720837221706,461.0973817700122,0.597,6.607142857142834,54,0.20168067057411201,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2030-12-01,22583.88,10162746.0,558954.0,5.500029224384827,6.922694159416243,454.8652367028781,0.599,5.08771929824563,145,0.9663865465009535,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2031-01-01,22684.64,10208088.0,561438.0,5.499932994308042,6.7600390620403905,446.58341498063294,0.661,7.830342577487781,97,0.5630252053527294,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2031-02-01,22731.41,10229134.5,562626.0,5.500230737996455,6.495344572822281,425.0512682091635,0.671,12.395309882747085,122,0.7731092372007627,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2031-03-01,22860.84,10287378.0,565812.0,5.500060365235923,6.517801937285395,404.4193720774529,0.66,9.090909090909104,139,0.9159663788574254,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2031-04-01,23047.19,10371235.5,570402.0,5.4998461851531575,6.857618161611589,390.5655001552512,0.656,10.81081081081081,75,0.37815125732646004,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2031-05-01,23014.96,10356732.0,569646.0,5.500248533997017,5.594523665326956,374.40256978690235,0.66,8.196721311475418,90,0.50420167643528,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2031-06-01,23189.16,10435122.0,573912.0,5.4998111186433665,5.713186408411408,373.9354305986195,0.66,8.196721311475418,38,0.06722689019137067,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2031-07-01,23276.37,10474366.5,576072.0,5.499826648227366,5.7961996514726,364.30217816437437,0.656,10.252100840336142,118,0.7394957921050774,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2031-08-01,23485.02,10568259.0,581256.0,5.500016606330333,5.993920643409845,378.31230156787126,0.657,9.50000000000002,99,0.579831927900572,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2031-09-01,23475.73,10564078.5,581040.0,5.500148451187673,5.340732457667574,377.6821984358102,0.651,8.681135225375636,36,0.050420167643528004,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2031-10-01,23598.05,10619122.5,584064.0,5.500115475643114,5.597629047833408,374.0684278302527,0.66,6.796116504854366,128,0.8235294048442907,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2031-11-01,23679.68,10655856.0,586062.0,5.499905404127083,5.27727242818552,374.08597626587175,0.673,12.730318257956451,128,0.8235294048442907,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2031-12-01,23769.69,10696360.5,588276.0,5.4997772373135705,5.250692086567921,371.7150968516424,0.641,7.011686143572637,90,0.50420167643528,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2032-01-01,23898.64,10754388.0,591516.0,5.5002293017510615,5.351638818160653,373.6877369443325,0.706,6.80786686838124,97,0.5630252053527294,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2032-02-01,24068.54,10830843.0,595674.0,5.499793506378035,5.882301185892125,376.5069985940551,0.694,3.427719821162434,71,0.3445378122307747,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2032-03-01,24134.07,10860331.5,597294.0,5.499776871451853,5.569480386547476,375.71133258591703,0.732,10.90909090909089,130,0.8403361273921334,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2032-04-01,24255.54,10914993.0,600318.0,5.4999393952886635,5.242938510074335,389.47171845353785,0.721,9.908536585365834,34,0.03361344509568533,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2032-05-01,24363.1,10963395.0,602964.0,5.499792719317329,5.8576682297079685,382.8288573034199,0.689,4.393939393939372,117,0.731092430831156,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2032-06-01,24479.14,11015613.0,605880.0,5.500193225742408,5.56285781804946,387.1749666838838,0.697,5.606060606060592,80,0.4201680636960667,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2032-07-01,24545.31,11045389.5,607500.0,5.5000323890796246,5.451623255688065,382.4796301995385,0.708,7.926829268292668,116,0.7226890695572348,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2032-08-01,24610.87,11074891.5,609120.0,5.500008735977232,4.793906924499103,388.2321646161943,0.699,6.392694063926929,31,0.008403361273921333,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2032-09-01,24710.36,11119662.0,611604.0,5.500203153657009,5.259176178972935,378.9880196267503,0.724,11.213517665130567,86,0.4705882313395947,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2032-10-01,24909.18,11209131.0,616518.0,5.500140911904768,5.556094677314438,386.1236643955043,0.683,3.4848484848484906,61,0.26050419949156134,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2032-11-01,24952.44,11228598.0,617598.0,5.500223625425008,5.374903714915069,379.37784564975357,0.737,9.509658246656748,107,0.6470588180919428,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2032-12-01,25034.25,11265412.5,619596.0,5.499985020521885,5.320052554324439,366.39021079969996,0.698,8.89235569422775,59,0.24369747694371868,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2033-01-01,25039.64,11267838.0,619758.0,5.500238821324907,4.774330254776005,344.44683922878113,0.779,10.339943342776214,74,0.3697478960525387,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2033-02-01,25263.45,11368552.5,625266.0,5.499961406696235,4.964613557781239,352.03836620631864,0.792,14.121037463976949,131,0.8487394886660548,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2033-03-01,25448.86,11451987.0,629856.0,5.499971315021577,5.447858566748165,367.0760959464764,0.788,7.650273224043724,90,0.50420167643528,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2033-04-01,25498.2,11474190.0,631098.0,5.500152951973081,5.123200720330279,374.41372826768617,0.775,7.4895977808599135,48,0.15126050293058402,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2033-05-01,25767.49,11595370.5,637740.0,5.499953623732852,5.764414216581648,407.78038814286674,0.796,15.52975326560233,73,0.3613445347786174,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2033-06-01,25940.77,11673346.5,642060.0,5.500222237042308,5.970920547045355,447.38799306931054,0.773,10.903873744619808,142,0.9411764626791894,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2033-07-01,26110.4,11749680.0,646218.0,5.4998774434708,6.376330142092312,483.8259224606114,0.779,10.028248587570632,113,0.6974789857354707,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2033-08-01,26301.8,11835810.0,650970.0,5.500003802021154,6.870663247581255,518.2060708626981,0.845,20.886981402002867,122,0.7731092372007627,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2033-09-01,26338.38,11852271.0,651888.0,5.5001104851551235,6.588410690900504,530.0096576565961,0.761,5.110497237569067,147,0.9831932690487961,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2033-10-01,26456.87,11905591.5,654804.0,5.499970329067649,6.213331791733001,547.7980614069704,0.81,18.594436310395324,82,0.43697478624390934,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2033-11-01,26569.06,11956077.0,657558.0,5.499780571838071,6.478805279163091,551.5443572392438,0.765,3.7991858887381325,96,0.554621844078808,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2033-12-01,26605.97,11972686.5,658476.0,5.499818273868609,6.278278758101408,535.915041137684,0.775,11.031518624641844,102,0.6050420117223361,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2034-01-01,26670.37,12001666.5,660096.0,5.500036182475159,6.512593631537822,490.25879675652396,0.904,16.04621309370988,75,0.37815125732646004,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2034-02-01,26852.91,12083809.5,664632.0,5.500186013359446,6.291539754071596,463.28043273130396,0.977,23.358585858585855,81,0.428571424969988,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2034-03-01,26937.6,12121920.0,666684.0,5.499821810406273,5.84992805178699,438.6026925571421,0.845,7.233502538071068,103,0.6134453729962573,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2034-04-01,26917.92,12113064.0,666198.0,5.499830596123326,5.5679224415841055,379.0699079088383,0.793,2.3225806451612874,124,0.7899159597486054,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2034-05-01,26933.11,12119899.5,666576.0,5.499847585369829,4.523607072322533,333.2317352837219,0.821,3.1407035175879283,134,0.8739495724878187,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2034-06-01,27145.81,12215614.5,671868.0,5.500075333909727,4.6453516992749355,312.9382738151174,0.864,11.772315653298836,101,0.5966386504484147,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2034-07-01,27346.96,12306132.0,676836.0,5.499989761201976,4.735890679575938,321.3764061698226,0.896,15.019255455712454,91,0.5126050377092014,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2034-08-01,27348.63,12306883.5,676890.0,5.500092692028814,3.9800698051084105,328.75410031695304,0.916,8.402366863905343,109,0.6638655406397854,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2034-09-01,27532.31,12389539.5,681426.0,5.500010714683948,4.533042654863362,342.3288401879908,0.926,21.681997371879103,98,0.5714285666266508,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2034-10-01,27803.64,12511638.0,688122.0,5.499855414614777,5.090435867886112,386.3545139126373,0.815,0.6172839506172645,87,0.47899159261351604,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2034-11-01,27856.06,12535227.0,689418.0,5.499844558060256,4.8439801784481595,416.541649082866,0.876,14.50980392156862,45,0.12605041910882,Mixed,Investor,Low
Mumbai,Virar,peripheral,1BHK,2034-12-01,27936.25,12571312.5,691416.0,5.499950780795562,4.999930466733593,431.6757415735807,0.874,12.774193548387093,116,0.7226890695572348,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2015-01-01,8578.93,5576304.5,306696.0,5.499986595064886,0.0,694.5817986101795,0.226,-75.0,92,0.5210083989831227,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2015-02-01,8708.73,5660674.5,311376.0,5.500687241423261,0.0,694.5817986101795,0.225,-76.97031729785057,41,0.09243697401313468,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2015-03-01,8718.49,5667018.5,311688.0,5.500034983122077,0.0,694.5817986101795,0.225,-73.37278106508876,31,0.008403361273921333,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2015-04-01,8735.48,5678062.0,312312.0,5.5003274004405025,0.0,694.5817986101795,0.226,-71.50063051702395,49,0.15966386420450535,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2015-05-01,8766.61,5698296.5,313404.0,5.4999595054416694,0.0,694.5817986101795,0.227,-72.35079171741778,50,0.16806722547842667,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2015-06-01,8842.09,5747358.5,316134.0,5.500509494927104,0.0,694.5817986101795,0.225,-73.95833333333333,37,0.05882352891744934,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2015-07-01,8901.28,5785832.0,318239.99999999994,5.500332536444195,0.0,694.5817986101795,0.225,-74.88839285714286,64,0.2857142833133254,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2015-08-01,8927.91,5803141.5,319176.0,5.5000554441073,0.0,694.5817986101795,0.226,-75.32751091703057,138,0.9075630175835041,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2015-09-01,9035.98,5873387.0,322997.99999999994,5.49934816146118,0.0,694.5817986101795,0.227,-75.48596112311014,64,0.2857142833133254,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2015-10-01,9081.89,5903228.5,324714.0,5.500617162286705,0.0,694.5817986101795,0.227,-72.14723926380368,97,0.5630252053527294,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2015-11-01,9099.13,5914434.499999999,325260.00000000006,5.499426868283014,0.0,694.5817986101795,0.224,-74.42922374429224,61,0.26050419949156134,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2015-12-01,9104.08,5917652.0,325493.99999999994,5.500391033470707,0.0,177.6144549809562,0.227,-74.02745995423341,76,0.38655461860038137,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2016-01-01,9156.04,5951426.000000001,327366.0,5.500631277277075,6.727062698961306,168.01772196165027,0.231,2.212389380530966,106,0.6386554568180214,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2016-02-01,9230.79,6000013.500000001,330018.0,5.500287624352844,5.994674309572123,174.90037362219292,0.23,2.2222222222222143,73,0.3613445347786174,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2016-03-01,9255.18,6015867.0,330876.0,5.50005510427674,6.155767799240475,174.2926987900419,0.232,3.111111111111109,144,0.9579831852270321,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2016-04-01,9277.11,6030121.5,331656.00000000006,5.499988681820094,6.2003461744517985,166.29959875997486,0.23,1.7699115044247815,48,0.15126050293058402,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2016-05-01,9293.72,6040918.0,332280.0,5.50048850191312,6.012700462322362,151.74337956703667,0.232,2.2026431718061623,120,0.7563025146529201,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2016-06-01,9377.33,6095264.5,335243.99999999994,5.500073048511676,6.05331997299281,147.50765270338408,0.231,2.6666666666666616,139,0.9159663788574254,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2016-07-01,9409.75,6116337.5,336414.0,5.500252397778899,5.712324519619649,144.11304744782333,0.23,2.2222222222222143,80,0.4201680636960667,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2016-08-01,9483.59,6164333.5,339066.0,5.500448669754808,6.224077079630064,142.41611722237965,0.232,2.6548672566371723,85,0.4621848700656734,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2016-09-01,9557.78,6212557.0,341718.0,5.500440478855969,5.774691843054103,155.60275058672042,0.234,3.083700440528636,82,0.43697478624390934,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2016-10-01,9588.68,6232642.0,342810.00000000006,5.500235694589872,5.580226142355849,166.1888318550163,0.232,2.2026431718061623,35,0.04201680636960667,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2016-11-01,9663.38,6281196.999999999,345462.0,5.49993894475846,6.201142307011764,177.62118337656793,0.23,2.6785714285714413,118,0.7394957921050774,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2016-12-01,9662.11,6280371.5,345384.0,5.499419898966168,6.129449653342256,175.7235357289753,0.23,1.3215859030837107,108,0.655462179365864,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2017-01-01,9711.66,6312579.0,347178.0,5.499780676012134,6.06834395655762,175.0739061774884,0.235,1.7316017316017174,79,0.41176470242214536,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2017-02-01,9760.14,6344091.0,348893.99999999994,5.499511277502166,5.73461209712276,178.92162059803124,0.236,2.608695652173898,111,0.6806722631876281,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2017-03-01,9833.99,6392093.5,351546.0,5.499700528473183,6.253903219602419,183.88145006712747,0.236,1.724137931034475,104,0.6218487342701787,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2017-04-01,9922.5,6449625.0,354743.99999999994,5.500226757369613,6.9568001241765876,190.55977923706914,0.236,2.608695652173898,123,0.781512598474684,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2017-05-01,9952.23,6468949.5,355758.0,5.499470972837243,7.085537330584524,187.44025069015916,0.236,1.724137931034475,94,0.5378151215309653,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2017-06-01,10030.91,6520091.5,358643.99999999994,5.500597652655641,6.969787775411551,192.63836766587207,0.235,1.7316017316017174,105,0.6302520955441,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2017-07-01,10055.76,6536244.0,359502.00000000006,5.5001312680493575,6.865325858816651,189.90918999537428,0.237,3.0434782608695476,72,0.352941173504696,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2017-08-01,10101.23,6565799.5,361139.99999999994,5.5003202580279815,6.512723557218303,189.3507982295136,0.241,3.87931034482758,123,0.781512598474684,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2017-09-01,10182.32,6618508.0,364026.0,5.500121779712286,6.534362582105868,196.41438780193488,0.235,0.42735042735042583,128,0.8235294048442907,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2017-10-01,10221.96,6644273.999999999,365430.0,5.499923693694752,6.604454419169259,198.4142050201822,0.237,2.1551724137930828,114,0.705882347009392,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2017-11-01,10325.18,6711367.0,369096.0,5.499565140752994,6.848535398587252,210.7239782903653,0.232,0.8695652173912993,101,0.5966386504484147,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2017-12-01,10363.39,6736203.5,370500.0,5.500130748722184,7.258041980478369,211.7895076145404,0.237,3.0434782608695476,88,0.48739495388743737,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2018-01-01,10454.35,6795327.5,373776.0,5.500485443858298,7.647405283957642,216.0879966798122,0.26,10.63829787234043,135,0.8823529337617401,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2018-02-01,10478.8,6811219.999999999,374634.0,5.500248120013743,7.3632140522574385,212.7963603086526,0.261,10.593220338983066,87,0.47899159261351604,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2018-03-01,10577.44,6875336.0,378143.99999999994,5.500007563266726,7.560003620097233,217.35901784522437,0.263,11.44067796610171,132,0.857142849939976,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2018-04-01,10677.47,6940355.5,381732.0,5.5001793496024804,7.608667170571937,231.53406717070948,0.258,9.322033898305104,145,0.9663865465009535,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2018-05-01,10761.85,6995202.5,384774.0,5.5005412638161655,8.135061187291704,243.38041123461872,0.259,9.745762711864426,105,0.6302520955441,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2018-06-01,10805.89,7023828.5,386334.0,5.500333614352913,7.725919183802854,252.90707716233032,0.265,12.765957446808528,90,0.50420167643528,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2018-07-01,10849.28,7052032.0,387893.99999999994,5.500457173194903,7.891198676181621,253.56796099355586,0.259,9.282700421940927,137,0.8991596563095827,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2018-08-01,10929.52,7104188.0,390702.00000000006,5.499601080376816,8.199892488340543,252.85413276595577,0.261,8.298755186722007,118,0.7394957921050774,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2018-09-01,10979.23,7136499.5,392496.0,5.499839241914051,7.826408912703586,251.4989888406797,0.263,11.914893617021294,116,0.7226890695572348,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2018-10-01,11092.6,7210190.0,396552.0,5.499882804752718,8.517348923298474,252.22387382497826,0.26,9.704641350210984,110,0.6722689019137067,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2018-11-01,11133.98,7237087.0,398034.0,5.499920064523199,7.833277482813861,253.5700003406029,0.261,12.5,120,0.7563025146529201,Mixed,Investor,Low
Mumbai,Virar,peripheral,2BHK,2018-12-01,11206.11,7283971.5,400608.0,5.499856774563162,8.131702078180991,250.832026965301,0.258,8.860759493670889,75,0.37815125732646004,Mixed,Investor,Low
