city,micro_market,property_type,avg_price_sqft,avg_rent_sqft,avg_unit_size_sqft,transaction_count,date
Mumbai,Kharghar,1BHK,47580.54,178.43,450,30,2032-11-01
Mumbai,Kharghar,1BHK,47968.31,179.88,450,94,2032-12-01
Mumbai,Kharghar,1BHK,48472.94,181.77,450,79,2033-01-01
Mumbai,Kharghar,1BHK,48738.69,182.77,450,139,2033-02-01
Mumbai,Kharghar,1BHK,49157.27,184.34,450,128,2033-03-01
Mumbai,Kharghar,1BHK,49589.99,185.96,450,43,2033-04-01
Mumbai,Kharghar,1BHK,49866.3,187.0,450,145,2033-05-01
Mumbai,Kharghar,1BHK,50273.65,188.53,450,67,2033-06-01
Mumbai,Kharghar,1BHK,50824.07,190.59,450,133,2033-07-01
Mumbai,Kharghar,1BHK,51052.48,191.45,450,73,2033-08-01
Mumbai,Kharghar,1BHK,51380.64,192.68,450,134,2033-09-01
Mumbai,Kharghar,1BHK,51952.23,194.82,450,145,2033-10-01
Mumbai,Kharghar,1BHK,52221.12,195.83,450,74,2033-11-01
Mumbai,Kharghar,1BHK,52336.28,196.26,450,89,2033-12-01
Mumbai,Kharghar,1BHK,52551.2,197.07,450,144,2034-01-01
Mumbai,Kharghar,1BHK,52859.41,198.22,450,55,2034-02-01
Mumbai,Kharghar,1BHK,53486.94,200.58,450,37,2034-03-01
Mumbai,Kharghar,1BHK,53976.64,202.41,450,34,2034-04-01
Mumbai,Kharghar,1BHK,54433.61,204.13,450,65,2034-05-01
Mumbai,Kharghar,1BHK,54614.73,204.81,450,50,2034-06-01
Mumbai,Kharghar,1BHK,54901.5,205.88,450,132,2034-07-01
Mumbai,Kharghar,1BHK,55165.42,206.87,450,104,2034-08-01
Mumbai,Kharghar,1BHK,55405.94,207.77,450,42,2034-09-01
Mumbai,Kharghar,1BHK,55980.11,209.93,450,113,2034-10-01
Mumbai,Kharghar,1BHK,55979.35,209.92,450,82,2034-11-01
Mumbai,Kharghar,1BHK,56325.27,211.22,450,75,2034-12-01
Mumbai,Kharghar,2BHK,12574.19,47.15,650,58,2015-01-01
Mumbai,Kharghar,2BHK,12650.62,47.44,650,140,2015-02-01
Mumbai,Kharghar,2BHK,12771.59,47.89,650,100,2015-03-01
Mumbai,Kharghar,2BHK,12866.35,48.25,650,42,2015-04-01
Mumbai,Kharghar,2BHK,12918.63,48.44,650,102,2015-05-01
Mumbai,Kharghar,2BHK,12942.32,48.53,650,31,2015-06-01
Mumbai,Kharghar,2BHK,13006.07,48.77,650,91,2015-07-01
Mumbai,Kharghar,2BHK,13082.12,49.06,650,46,2015-08-01
Mumbai,Kharghar,2BHK,13138.04,49.27,650,88,2015-09-01
Mumbai,Kharghar,2BHK,13251.31,49.69,650,54,2015-10-01
Mumbai,Kharghar,2BHK,13319.57,49.95,650,90,2015-11-01
Mumbai,Kharghar,2BHK,13440.01,50.4,650,87,2015-12-01
Mumbai,Kharghar,2BHK,13428.92,50.36,650,52,2016-01-01
Mumbai,Kharghar,2BHK,13546.41,50.8,650,107,2016-02-01
Mumbai,Kharghar,2BHK,13614.47,51.05,650,114,2016-03-01
Mumbai,Kharghar,2BHK,13698.63,51.37,650,67,2016-04-01
Mumbai,Kharghar,2BHK,13780.43,51.68,650,115,2016-05-01
Mumbai,Kharghar,2BHK,13825.21,51.84,650,49,2016-06-01
Mumbai,Kharghar,2BHK,13882.02,52.06,650,94,2016-07-01
Mumbai,Kharghar,2BHK,14037.24,52.64,650,112,2016-08-01
Mumbai,Kharghar,2BHK,14140.32,53.03,650,65,2016-09-01
Mumbai,Kharghar,2BHK,14191.56,53.22,650,35,2016-10-01
Mumbai,Kharghar,2BHK,14288.42,53.58,650,102,2016-11-01
Mumbai,Kharghar,2BHK,14417.95,54.07,650,136,2016-12-01
Mumbai,Kharghar,2BHK,14488.31,54.33,650,79,2017-01-01
Mumbai,Kharghar,2BHK,14535.58,54.51,650,81,2017-02-01
Mumbai,Kharghar,2BHK,14688.2,55.08,650,142,2017-03-01
Mumbai,Kharghar,2BHK,14793.37,55.48,650,137,2017-04-01
Mumbai,Kharghar,2BHK,14775.66,55.41,650,87,2017-05-01
Mumbai,Kharghar,2BHK,14895.98,55.86,650,90,2017-06-01
Mumbai,Kharghar,2BHK,15025.16,56.34,650,109,2017-07-01
Mumbai,Kharghar,2BHK,15025.46,56.35,650,117,2017-08-01
Mumbai,Kharghar,2BHK,15066.46,56.5,650,54,2017-09-01
Mumbai,Kharghar,2BHK,15231.74,57.12,650,44,2017-10-01
Mumbai,Kharghar,2BHK,15306.36,57.4,650,76,2017-11-01
Mumbai,Kharghar,2BHK,15409.08,57.78,650,64,2017-12-01
Mumbai,Kharghar,2BHK,15426.53,57.85,650,130,2018-01-01
Mumbai,Kharghar,2BHK,15509.72,58.16,650,104,2018-02-01
Mumbai,Kharghar,2BHK,15641.93,58.66,650,93,2018-03-01
Mumbai,Kharghar,2BHK,15681.11,58.8,650,112,2018-04-01
Mumbai,Kharghar,2BHK,15816.1,59.31,650,108,2018-05-01
Mumbai,Kharghar,2BHK,15893.9,59.6,650,73,2018-06-01
Mumbai,Kharghar,2BHK,15990.7,59.97,650,92,2018-07-01
Mumbai,Kharghar,2BHK,16111.15,60.42,650,124,2018-08-01
Mumbai,Kharghar,2BHK,16297.78,61.12,650,66,2018-09-01
Mumbai,Kharghar,2BHK,16280.26,61.05,650,36,2018-10-01
Mumbai,Kharghar,2BHK,16420.2,61.58,650,126,2018-11-01
Mumbai,Kharghar,2BHK,16594.51,62.23,650,35,2018-12-01
Mumbai,Kharghar,2BHK,16699.34,62.62,650,56,2019-01-01
Mumbai,Kharghar,2BHK,16797.47,62.99,650,85,2019-02-01
Mumbai,Kharghar,2BHK,16958.75,63.6,650,114,2019-03-01
Mumbai,Kharghar,2BHK,17093.67,64.1,650,134,2019-04-01
Mumbai,Kharghar,2BHK,17210.95,64.54,650,117,2019-05-01
Mumbai,Kharghar,2BHK,17249.48,64.69,650,40,2019-06-01
Mumbai,Kharghar,2BHK,17303.93,64.89,650,66,2019-07-01
Mumbai,Kharghar,2BHK,17410.78,65.29,650,129,2019-08-01
Mumbai,Kharghar,2BHK,17541.3,65.78,650,75,2019-09-01
Mumbai,Kharghar,2BHK,17705.77,66.4,650,109,2019-10-01
Mumbai,Kharghar,2BHK,17805.15,66.77,650,56,2019-11-01
Mumbai,Kharghar,2BHK,17892.11,67.1,650,39,2019-12-01
Mumbai,Kharghar,2BHK,18030.66,67.61,650,32,2020-01-01
Mumbai,Kharghar,2BHK,18188.33,68.21,650,88,2020-02-01
Mumbai,Kharghar,2BHK,18232.82,68.37,650,91,2020-03-01
Mumbai,Kharghar,2BHK,18252.02,68.45,650,71,2020-04-01
Mumbai,Kharghar,2BHK,18301.43,68.63,650,37,2020-05-01
Mumbai,Kharghar,2BHK,18491.87,69.34,650,113,2020-06-01
Mumbai,Kharghar,2BHK,18525.59,69.47,650,38,2020-07-01
Mumbai,Kharghar,2BHK,18623.25,69.84,650,37,2020-08-01
Mumbai,Kharghar,2BHK,18659.0,69.97,650,84,2020-09-01
Mumbai,Kharghar,2BHK,18767.6,70.38,650,96,2020-10-01
Mumbai,Kharghar,2BHK,18925.09,70.97,650,140,2020-11-01
Mumbai,Kharghar,2BHK,18956.53,71.09,650,87,2020-12-01
Mumbai,Kharghar,2BHK,18984.23,71.19,650,145,2021-01-01
Mumbai,Kharghar,2BHK,19165.13,71.87,650,57,2021-02-01
Mumbai,Kharghar,2BHK,19318.76,72.45,650,135,2021-03-01
Mumbai,Kharghar,2BHK,19474.42,73.03,650,96,2021-04-01
Mumbai,Kharghar,2BHK,19585.58,73.45,650,84,2021-05-01
Mumbai,Kharghar,2BHK,19721.62,73.96,650,130,2021-06-01
Mumbai,Kharghar,2BHK,19808.43,74.28,650,131,2021-07-01
Mumbai,Kharghar,2BHK,19993.43,74.98,650,71,2021-08-01
Mumbai,Kharghar,2BHK,20080.9,75.3,650,30,2021-09-01
Mumbai,Kharghar,2BHK,20294.65,76.1,650,77,2021-10-01
Mumbai,Kharghar,2BHK,20481.1,76.8,650,99,2021-11-01
Mumbai,Kharghar,2BHK,20643.14,77.41,650,78,2021-12-01
Mumbai,Kharghar,2BHK,20695.76,77.61,650,111,2022-01-01
Mumbai,Kharghar,2BHK,20981.72,78.68,650,39,2022-02-01
Mumbai,Kharghar,2BHK,21088.46,79.08,650,71,2022-03-01
Mumbai,Kharghar,2BHK,21193.61,79.48,650,34,2022-04-01
Mumbai,Kharghar,2BHK,21375.86,80.16,650,109,2022-05-01
Mumbai,Kharghar,2BHK,21531.84,80.74,650,34,2022-06-01
Mumbai,Kharghar,2BHK,21780.81,81.68,650,53,2022-07-01
Mumbai,Kharghar,2BHK,21928.31,82.23,650,124,2022-08-01
Mumbai,Kharghar,2BHK,22043.04,82.66,650,68,2022-09-01
Mumbai,Kharghar,2BHK,22178.4,83.17,650,115,2022-10-01
Mumbai,Kharghar,2BHK,22294.75,83.61,650,81,2022-11-01
Mumbai,Kharghar,2BHK,22379.68,83.92,650,51,2022-12-01
Mumbai,Kharghar,2BHK,22543.91,84.54,650,51,2023-01-01
Mumbai,Kharghar,2BHK,22701.35,85.13,650,147,2023-02-01
Mumbai,Kharghar,2BHK,22803.02,85.51,650,113,2023-03-01
Mumbai,Kharghar,2BHK,22985.1,86.19,650,112,2023-04-01
Mumbai,Kharghar,2BHK,23094.92,86.61,650,108,2023-05-01
Mumbai,Kharghar,2BHK,23157.03,86.84,650,97,2023-06-01
Mumbai,Kharghar,2BHK,23294.84,87.36,650,44,2023-07-01
Mumbai,Kharghar,2BHK,23468.19,88.01,650,105,2023-08-01
Mumbai,Kharghar,2BHK,23644.42,88.67,650,51,2023-09-01
Mumbai,Kharghar,2BHK,23732.85,89.0,650,101,2023-10-01
Mumbai,Kharghar,2BHK,23937.19,89.76,650,59,2023-11-01
Mumbai,Kharghar,2BHK,24035.56,90.13,650,97,2023-12-01
Mumbai,Kharghar,2BHK,24238.13,90.89,650,121,2024-01-01
Mumbai,Kharghar,2BHK,24311.31,91.17,650,95,2024-02-01
Mumbai,Kharghar,2BHK,24427.6,91.6,650,127,2024-03-01
Mumbai,Kharghar,2BHK,24632.92,92.37,650,116,2024-04-01
Mumbai,Kharghar,2BHK,24858.7,93.22,650,40,2024-05-01
Mumbai,Kharghar,2BHK,24912.36,93.42,650,75,2024-06-01
Mumbai,Kharghar,2BHK,24912.88,93.42,650,61,2024-07-01
Mumbai,Kharghar,2BHK,25048.05,93.93,650,100,2024-08-01
Mumbai,Kharghar,2BHK,25194.5,94.48,650,72,2024-09-01
Mumbai,Kharghar,2BHK,25344.35,95.04,650,144,2024-10-01
Mumbai,Kharghar,2BHK,25331.01,94.99,650,70,2024-11-01
Mumbai,Kharghar,2BHK,25430.77,95.37,650,47,2024-12-01
Mumbai,Kharghar,2BHK,25644.52,96.17,650,62,2025-01-01
Mumbai,Kharghar,2BHK,25781.27,96.68,650,54,2025-02-01
Mumbai,Kharghar,2BHK,25957.69,97.34,650,84,2025-03-01
Mumbai,Kharghar,2BHK,26185.29,98.19,650,115,2025-04-01
Mumbai,Kharghar,2BHK,26423.1,99.09,650,97,2025-05-01
Mumbai,Kharghar,2BHK,26679.87,100.05,650,88,2025-06-01
Mumbai,Kharghar,2BHK,26917.7,100.94,650,91,2025-07-01
Mumbai,Kharghar,2BHK,27040.95,101.4,650,123,2025-08-01
Mumbai,Kharghar,2BHK,27139.21,101.77,650,50,2025-09-01
Mumbai,Kharghar,2BHK,27390.43,102.71,650,133,2025-10-01
Mumbai,Kharghar,2BHK,27460.39,102.98,650,106,2025-11-01
Mumbai,Kharghar,2BHK,27609.86,103.54,650,110,2025-12-01
Mumbai,Kharghar,2BHK,27804.25,104.27,650,91,2026-01-01
Mumbai,Kharghar,2BHK,27872.91,104.52,650,59,2026-02-01
Mumbai,Kharghar,2BHK,28087.8,105.33,650,101,2026-03-01
Mumbai,Kharghar,2BHK,28251.8,105.94,650,60,2026-04-01
Mumbai,Kharghar,2BHK,28351.04,106.32,650,143,2026-05-01
Mumbai,Kharghar,2BHK,28519.97,106.95,650,145,2026-06-01
Mumbai,Kharghar,2BHK,28747.9,107.8,650,35,2026-07-01
Mumbai,Kharghar,2BHK,28880.51,108.3,650,30,2026-08-01
Mumbai,Kharghar,2BHK,29087.03,109.08,650,78,2026-09-01
Mumbai,Kharghar,2BHK,29244.13,109.67,650,128,2026-10-01
Mumbai,Kharghar,2BHK,29350.58,110.06,650,63,2026-11-01
Mumbai,Kharghar,2BHK,29396.51,110.24,650,60,2026-12-01
Mumbai,Kharghar,2BHK,29821.87,111.83,650,44,2027-01-01
Mumbai,Kharghar,2BHK,29890.97,112.09,650,89,2027-02-01
Mumbai,Kharghar,2BHK,30005.16,112.52,650,148,2027-03-01
Mumbai,Kharghar,2BHK,30180.69,113.18,650,97,2027-04-01
Mumbai,Kharghar,2BHK,30405.33,114.02,650,93,2027-05-01
Mumbai,Kharghar,2BHK,30839.45,115.65,650,54,2027-06-01
Mumbai,Kharghar,2BHK,30968.11,116.13,650,49,2027-07-01
Mumbai,Kharghar,2BHK,31205.76,117.02,650,64,2027-08-01
Mumbai,Kharghar,2BHK,31480.08,118.05,650,48,2027-09-01
Mumbai,Kharghar,2BHK,31741.39,119.03,650,132,2027-10-01
Mumbai,Kharghar,2BHK,31832.37,119.37,650,135,2027-11-01
Mumbai,Kharghar,2BHK,32074.34,120.28,650,36,2027-12-01
Mumbai,Kharghar,2BHK,32212.16,120.8,650,46,2028-01-01
Mumbai,Kharghar,2BHK,32440.69,121.65,650,119,2028-02-01
Mumbai,Kharghar,2BHK,32614.5,122.3,650,78,2028-03-01
Mumbai,Kharghar,2BHK,33022.25,123.83,650,110,2028-04-01
Mumbai,Kharghar,2BHK,33126.7,124.23,650,38,2028-05-01
Mumbai,Kharghar,2BHK,33411.81,125.29,650,49,2028-06-01
Mumbai,Kharghar,2BHK,33725.56,126.47,650,138,2028-07-01
Mumbai,Kharghar,2BHK,34017.92,127.57,650,97,2028-08-01
Mumbai,Kharghar,2BHK,34249.52,128.44,650,102,2028-09-01
Mumbai,Kharghar,2BHK,34229.4,128.36,650,108,2028-10-01
Mumbai,Kharghar,2BHK,34447.03,129.18,650,34,2028-11-01
Mumbai,Kharghar,2BHK,34844.59,130.67,650,98,2028-12-01
Mumbai,Kharghar,2BHK,35044.46,131.42,650,60,2029-01-01
Mumbai,Kharghar,2BHK,35336.01,132.51,650,75,2029-02-01
Mumbai,Kharghar,2BHK,35466.49,133.0,650,120,2029-03-01
Mumbai,Kharghar,2BHK,35501.85,133.13,650,140,2029-04-01
Mumbai,Kharghar,2BHK,35520.54,133.2,650,75,2029-05-01
Mumbai,Kharghar,2BHK,35772.73,134.15,650,98,2029-06-01
Mumbai,Kharghar,2BHK,35839.66,134.4,650,61,2029-07-01
Mumbai,Kharghar,2BHK,36173.19,135.65,650,31,2029-08-01
Mumbai,Kharghar,2BHK,36511.95,136.92,650,87,2029-09-01
Mumbai,Kharghar,2BHK,36650.34,137.44,650,136,2029-10-01
Mumbai,Kharghar,2BHK,36937.33,138.51,650,83,2029-11-01
Mumbai,Kharghar,2BHK,37107.86,139.15,650,43,2029-12-01
Mumbai,Kharghar,2BHK,37375.81,140.16,650,112,2030-01-01
Mumbai,Kharghar,2BHK,37673.41,141.28,650,90,2030-02-01
Mumbai,Kharghar,2BHK,37943.22,142.29,650,143,2030-03-01
Mumbai,Kharghar,2BHK,37988.87,142.46,650,37,2030-04-01
Mumbai,Kharghar,2BHK,38299.84,143.62,650,63,2030-05-01
Mumbai,Kharghar,2BHK,38611.87,144.79,650,146,2030-06-01
Mumbai,Kharghar,2BHK,38844.87,145.67,650,52,2030-07-01
Mumbai,Kharghar,2BHK,39082.83,146.56,650,116,2030-08-01
Mumbai,Kharghar,2BHK,39315.63,147.43,650,138,2030-09-01
Mumbai,Kharghar,2BHK,39733.1,149.0,650,61,2030-10-01
Mumbai,Kharghar,2BHK,39945.82,149.8,650,72,2030-11-01
Mumbai,Kharghar,2BHK,40189.79,150.71,650,42,2030-12-01
Mumbai,Kharghar,2BHK,40446.36,151.67,650,86,2031-01-01
Mumbai,Kharghar,2BHK,40585.16,152.19,650,77,2031-02-01
Mumbai,Kharghar,2BHK,40926.77,153.48,650,61,2031-03-01
Mumbai,Kharghar,2BHK,41220.27,154.58,650,102,2031-04-01
Mumbai,Kharghar,2BHK,41463.84,155.49,650,86,2031-05-01
Mumbai,Kharghar,2BHK,41737.39,156.52,650,142,2031-06-01
Mumbai,Kharghar,2BHK,41860.92,156.98,650,138,2031-07-01
Mumbai,Kharghar,2BHK,42120.58,157.95,650,114,2031-08-01
Mumbai,Kharghar,2BHK,42320.16,158.7,650,66,2031-09-01
Mumbai,Kharghar,2BHK,42666.59,160.0,650,71,2031-10-01
Mumbai,Kharghar,2BHK,42874.79,160.78,650,135,2031-11-01
Mumbai,Kharghar,2BHK,43116.97,161.69,650,77,2031-12-01
Mumbai,Kharghar,2BHK,43358.26,162.59,650,60,2032-01-01
Mumbai,Kharghar,2BHK,43394.59,162.73,650,94,2032-02-01
Mumbai,Kharghar,2BHK,43432.49,162.87,650,58,2032-03-01
Mumbai,Kharghar,2BHK,43817.81,164.32,650,86,2032-04-01
Mumbai,Kharghar,2BHK,44118.86,165.45,650,131,2032-05-01
Mumbai,Kharghar,2BHK,44169.71,165.64,650,92,2032-06-01
Mumbai,Kharghar,2BHK,44351.61,166.32,650,31,2032-07-01
Mumbai,Kharghar,2BHK,44604.35,167.27,650,98,2032-08-01
Mumbai,Kharghar,2BHK,44906.46,168.4,650,69,2032-09-01
Mumbai,Kharghar,2BHK,45224.19,169.59,650,92,2032-10-01
Mumbai,Kharghar,2BHK,45510.33,170.66,650,79,2032-11-01
Mumbai,Kharghar,2BHK,45730.46,171.49,650,63,2032-12-01
Mumbai,Kharghar,2BHK,45942.62,172.28,650,102,2033-01-01
Mumbai,Kharghar,2BHK,46255.17,173.46,650,134,2033-02-01
Mumbai,Kharghar,2BHK,46496.74,174.36,650,35,2033-03-01
Mumbai,Kharghar,2BHK,46466.81,174.25,650,76,2033-04-01
Mumbai,Kharghar,2BHK,46532.01,174.5,650,94,2033-05-01
Mumbai,Kharghar,2BHK,47095.0,176.61,650,88,2033-06-01
Mumbai,Kharghar,2BHK,47404.2,177.77,650,148,2033-07-01
Mumbai,Kharghar,2BHK,47800.07,179.25,650,92,2033-08-01
Mumbai,Kharghar,2BHK,48045.85,180.17,650,147,2033-09-01
Mumbai,Kharghar,2BHK,48276.43,181.04,650,117,2033-10-01
Mumbai,Kharghar,2BHK,48443.73,181.66,650,71,2033-11-01
Mumbai,Kharghar,2BHK,48833.01,183.12,650,139,2033-12-01
Mumbai,Kharghar,2BHK,49253.56,184.7,650,77,2034-01-01
Mumbai,Kharghar,2BHK,49364.98,185.12,650,43,2034-02-01
Mumbai,Kharghar,2BHK,49905.8,187.15,650,77,2034-03-01
Mumbai,Kharghar,2BHK,50052.99,187.7,650,69,2034-04-01
Mumbai,Kharghar,2BHK,50546.96,189.55,650,64,2034-05-01
Mumbai,Kharghar,2BHK,51110.51,191.66,650,131,2034-06-01
Mumbai,Kharghar,2BHK,51460.78,192.98,650,65,2034-07-01
Mumbai,Kharghar,2BHK,51808.79,194.28,650,48,2034-08-01
Mumbai,Kharghar,2BHK,52159.78,195.6,650,36,2034-09-01
Mumbai,Kharghar,2BHK,52373.74,196.4,650,76,2034-10-01
Mumbai,Kharghar,2BHK,52938.15,198.52,650,46,2034-11-01
Mumbai,Kharghar,2BHK,53202.54,199.51,650,130,2034-12-01
Mumbai,Kharghar,3BHK,12570.14,47.14,900,61,2015-01-01
Mumbai,Kharghar,3BHK,12648.34,47.43,900,89,2015-02-01
Mumbai,Kharghar,3BHK,12766.37,47.87,900,132,2015-03-01
Mumbai,Kharghar,3BHK,12864.63,48.24,900,33,2015-04-01
Mumbai,Kharghar,3BHK,12842.2,48.16,900,62,2015-05-01
Mumbai,Kharghar,3BHK,12969.7,48.64,900,135,2015-06-01
Mumbai,Kharghar,3BHK,13092.05,49.1,900,107,2015-07-01
Mumbai,Kharghar,3BHK,13175.11,49.41,900,99,2015-08-01
Mumbai,Kharghar,3BHK,13312.9,49.92,900,118,2015-09-01
Mumbai,Kharghar,3BHK,13423.56,50.34,900,32,2015-10-01
Mumbai,Kharghar,3BHK,13500.78,50.63,900,148,2015-11-01
Mumbai,Kharghar,3BHK,13569.68,50.89,900,77,2015-12-01
Mumbai,Kharghar,3BHK,13707.05,51.4,900,148,2016-01-01
Mumbai,Kharghar,3BHK,13815.44,51.81,900,136,2016-02-01
Mumbai,Kharghar,3BHK,13883.55,52.06,900,81,2016-03-01
Mumbai,Kharghar,3BHK,13988.58,52.46,900,144,2016-04-01
Mumbai,Kharghar,3BHK,14119.98,52.95,900,116,2016-05-01
Mumbai,Kharghar,3BHK,14201.4,53.26,900,35,2016-06-01
Mumbai,Kharghar,3BHK,14284.49,53.57,900,93,2016-07-01
Mumbai,Kharghar,3BHK,14370.54,53.89,900,43,2016-08-01
Mumbai,Kharghar,3BHK,14435.23,54.13,900,94,2016-09-01
Mumbai,Kharghar,3BHK,14529.1,54.48,900,142,2016-10-01
Mumbai,Kharghar,3BHK,14588.75,54.71,900,47,2016-11-01
Mumbai,Kharghar,3BHK,14629.19,54.86,900,145,2016-12-01
Mumbai,Kharghar,3BHK,14681.06,55.05,900,93,2017-01-01
Mumbai,Kharghar,3BHK,14809.09,55.53,900,66,2017-02-01
Mumbai,Kharghar,3BHK,14904.63,55.89,900,89,2017-03-01
Mumbai,Kharghar,3BHK,15000.3,56.25,900,115,2017-04-01
Mumbai,Kharghar,3BHK,15085.33,56.57,900,97,2017-05-01
Mumbai,Kharghar,3BHK,15234.34,57.13,900,88,2017-06-01
Mumbai,Kharghar,3BHK,15229.14,57.11,900,32,2017-07-01
Mumbai,Kharghar,3BHK,15314.16,57.43,900,69,2017-08-01
Mumbai,Kharghar,3BHK,15439.21,57.9,900,116,2017-09-01
Mumbai,Kharghar,3BHK,15594.43,58.48,900,52,2017-10-01
Mumbai,Kharghar,3BHK,15671.37,58.77,900,67,2017-11-01
Mumbai,Kharghar,3BHK,15716.45,58.94,900,96,2017-12-01
Mumbai,Kharghar,3BHK,15802.82,59.26,900,133,2018-01-01
Mumbai,Kharghar,3BHK,15837.37,59.39,900,107,2018-02-01
Mumbai,Kharghar,3BHK,15850.87,59.44,900,148,2018-03-01
Mumbai,Kharghar,3BHK,15965.16,59.87,900,71,2018-04-01
Mumbai,Kharghar,3BHK,15989.33,59.96,900,107,2018-05-01
Mumbai,Kharghar,3BHK,16147.42,60.55,900,148,2018-06-01
Mumbai,Kharghar,3BHK,16205.91,60.77,900,89,2018-07-01
Mumbai,Kharghar,3BHK,16244.79,60.92,900,81,2018-08-01
Mumbai,Kharghar,3BHK,16305.19,61.14,900,111,2018-09-01
Mumbai,Kharghar,3BHK,16415.69,61.56,900,56,2018-10-01
Mumbai,Kharghar,3BHK,16570.59,62.14,900,35,2018-11-01
Mumbai,Kharghar,3BHK,16725.28,62.72,900,131,2018-12-01
Mumbai,Kharghar,3BHK,16814.9,63.06,900,77,2019-01-01
Mumbai,Kharghar,3BHK,16924.58,63.47,900,96,2019-02-01
Mumbai,Kharghar,3BHK,16983.07,63.69,900,64,2019-03-01
Mumbai,Kharghar,3BHK,17118.91,64.2,900,104,2019-04-01
Mumbai,Kharghar,3BHK,17325.66,64.97,900,98,2019-05-01
Mumbai,Kharghar,3BHK,17486.62,65.57,900,145,2019-06-01
Mumbai,Kharghar,3BHK,17584.43,65.94,900,80,2019-07-01
Mumbai,Kharghar,3BHK,17737.66,66.52,900,39,2019-08-01
Mumbai,Kharghar,3BHK,17757.06,66.59,900,43,2019-09-01
Mumbai,Kharghar,3BHK,17999.94,67.5,900,131,2019-10-01
Mumbai,Kharghar,3BHK,18096.77,67.86,900,148,2019-11-01
Mumbai,Kharghar,3BHK,18183.23,68.19,900,85,2019-12-01
Mumbai,Kharghar,3BHK,18346.05,68.8,900,81,2020-01-01
Mumbai,Kharghar,3BHK,18461.21,69.23,900,91,2020-02-01
Mumbai,Kharghar,3BHK,18517.84,69.44,900,75,2020-03-01
Mumbai,Kharghar,3BHK,18557.44,69.59,900,98,2020-04-01
Mumbai,Kharghar,3BHK,18830.07,70.61,900,42,2020-05-01
Mumbai,Kharghar,3BHK,19030.09,71.36,900,140,2020-06-01
Mumbai,Kharghar,3BHK,19288.72,72.33,900,102,2020-07-01
Mumbai,Kharghar,3BHK,19433.2,72.87,900,48,2020-08-01
Mumbai,Kharghar,3BHK,19640.92,73.65,900,134,2020-09-01
Mumbai,Kharghar,3BHK,19721.22,73.95,900,77,2020-10-01
Mumbai,Kharghar,3BHK,19824.53,74.34,900,32,2020-11-01
Mumbai,Kharghar,3BHK,19970.97,74.89,900,104,2020-12-01
Mumbai,Kharghar,3BHK,20133.98,75.5,900,116,2021-01-01
Mumbai,Kharghar,3BHK,20293.79,76.1,900,80,2021-02-01
Mumbai,Kharghar,3BHK,20513.5,76.93,900,105,2021-03-01
Mumbai,Kharghar,3BHK,20672.45,77.52,900,120,2021-04-01
Mumbai,Kharghar,3BHK,20742.08,77.78,900,91,2021-05-01
Mumbai,Kharghar,3BHK,20859.47,78.22,900,78,2021-06-01
Mumbai,Kharghar,3BHK,20991.7,78.72,900,73,2021-07-01
Mumbai,Kharghar,3BHK,21079.41,79.05,900,134,2021-08-01
Mumbai,Kharghar,3BHK,21205.23,79.52,900,89,2021-09-01
Mumbai,Kharghar,3BHK,21319.35,79.95,900,67,2021-10-01
Mumbai,Kharghar,3BHK,21429.47,80.36,900,125,2021-11-01
Mumbai,Kharghar,3BHK,21530.9,80.74,900,131,2021-12-01
Mumbai,Kharghar,3BHK,21503.26,80.64,900,105,2022-01-01
Mumbai,Kharghar,3BHK,21617.46,81.07,900,129,2022-02-01
Mumbai,Kharghar,3BHK,21760.07,81.6,900,56,2022-03-01
Mumbai,Kharghar,3BHK,21847.21,81.93,900,38,2022-04-01
Mumbai,Kharghar,3BHK,22021.66,82.58,900,58,2022-05-01
Mumbai,Kharghar,3BHK,22115.94,82.93,900,55,2022-06-01
Mumbai,Kharghar,3BHK,22255.56,83.46,900,119,2022-07-01
Mumbai,Kharghar,3BHK,22445.55,84.17,900,110,2022-08-01
Mumbai,Kharghar,3BHK,22652.82,84.95,900,42,2022-09-01
Mumbai,Kharghar,3BHK,22937.88,86.02,900,119,2022-10-01
Mumbai,Kharghar,3BHK,23116.74,86.69,900,91,2022-11-01
Mumbai,Kharghar,3BHK,23338.35,87.52,900,86,2022-12-01
Mumbai,Kharghar,3BHK,23441.65,87.91,900,102,2023-01-01
Mumbai,Kharghar,3BHK,23528.67,88.23,900,51,2023-02-01
Mumbai,Kharghar,3BHK,23672.87,88.77,900,32,2023-03-01
Mumbai,Kharghar,3BHK,23745.28,89.04,900,65,2023-04-01
Mumbai,Kharghar,3BHK,24026.39,90.1,900,129,2023-05-01
Mumbai,Kharghar,3BHK,24247.52,90.93,900,50,2023-06-01
Mumbai,Kharghar,3BHK,24384.21,91.44,900,137,2023-07-01
Mumbai,Kharghar,3BHK,24529.67,91.99,900,148,2023-08-01
Mumbai,Kharghar,3BHK,24606.11,92.27,900,144,2023-09-01
Mumbai,Kharghar,3BHK,24796.06,92.99,900,35,2023-10-01
Mumbai,Kharghar,3BHK,24905.09,93.39,900,140,2023-11-01
Mumbai,Kharghar,3BHK,25112.16,94.17,900,95,2023-12-01
Mumbai,Kharghar,3BHK,25112.78,94.17,900,91,2024-01-01
Mumbai,Kharghar,3BHK,25226.79,94.6,900,57,2024-02-01
Mumbai,Kharghar,3BHK,25369.3,95.13,900,81,2024-03-01
