city,micro_market,date,market_category,metro_distance_km,it_park_distance_km,school_count_2km,hospital_count_2km,mall_count_3km,infra_score
Mumbai,Kharghar,2016-07-01,mid,0.99,2.88,5,4,3,0.609
Mumbai,Kharghar,2016-08-01,mid,1.14,2.71,5,4,3,0.576
Mumbai,Kharghar,2016-09-01,mid,1.01,2.97,5,4,3,0.601
Mumbai,Kharghar,2016-10-01,mid,1.0,2.91,5,4,3,0.607
Mumbai,Kharghar,2016-11-01,mid,1.03,2.98,5,4,3,0.595
Mumbai,Kharghar,2016-12-01,mid,1.02,2.73,5,4,3,0.605
Mumbai,Kharghar,2017-01-01,mid,0.97,2.63,5,4,3,0.625
Mumbai,Kharghar,2017-02-01,mid,0.89,2.6,5,4,3,0.653
Mumbai,Kharghar,2017-03-01,mid,0.89,2.74,5,4,3,0.647
Mumbai,Kharghar,2017-04-01,mid,0.88,2.57,5,4,3,0.66
Mumbai,Kharghar,2017-05-01,mid,0.82,2.76,5,4,3,0.677
Mumbai,Kharghar,2017-06-01,mid,0.86,2.7,5,4,3,0.661
Mumbai,Kharghar,2017-07-01,mid,0.92,2.62,5,4,3,0.642
Mumbai,Kharghar,2017-08-01,mid,0.88,2.65,5,4,3,0.655
Mumbai,Kharghar,2017-09-01,mid,0.92,2.56,5,4,3,0.642
Mumbai,Kharghar,2017-10-01,mid,0.87,2.67,5,4,3,0.657
Mumbai,Kharghar,2017-11-01,mid,0.9,2.71,5,4,3,0.646
Mumbai,Kharghar,2017-12-01,mid,0.82,2.61,5,4,3,0.683
Mumbai,Kharghar,2018-01-01,mid,0.75,2.27,6,4,3,0.748
Mumbai,Kharghar,2018-02-01,mid,0.82,2.24,6,4,3,0.717
Mumbai,Kharghar,2018-03-01,mid,0.68,2.32,6,4,3,0.791
Mumbai,Kharghar,2018-04-01,mid,0.69,2.45,6,4,3,0.775
Mumbai,Kharghar,2018-05-01,mid,0.74,2.31,6,4,3,0.755
Mumbai,Kharghar,2018-06-01,mid,0.84,2.47,6,4,3,0.699
Mumbai,Kharghar,2018-07-01,mid,0.75,2.47,6,4,3,0.743
Mumbai,Kharghar,2018-08-01,mid,0.75,2.41,6,4,3,0.742
Mumbai,Kharghar,2018-09-01,mid,0.76,2.39,6,4,3,0.74
Mumbai,Kharghar,2018-10-01,mid,0.77,2.4,6,4,3,0.735
Mumbai,Kharghar,2018-11-01,mid,0.72,2.56,6,4,3,0.754
Mumbai,Kharghar,2018-12-01,mid,0.74,2.37,6,4,3,0.752
Mumbai,Kharghar,2019-01-01,mid,0.54,2.05,6,5,3,0.932
Mumbai,Kharghar,2019-02-01,mid,0.59,2.11,6,5,3,0.886
Mumbai,Kharghar,2019-03-01,mid,0.55,2.27,6,5,3,0.914
Mumbai,Kharghar,2019-04-01,mid,0.64,2.05,6,5,3,0.849
Mumbai,Kharghar,2019-05-01,mid,0.57,1.98,6,5,3,0.911
Mumbai,Kharghar,2019-06-01,mid,0.56,2.08,6,5,3,0.912
Mumbai,Kharghar,2019-07-01,mid,0.58,2.06,6,5,3,0.898
Mumbai,Kharghar,2019-08-01,mid,0.5,2.09,6,5,3,0.981
Mumbai,Kharghar,2019-09-01,mid,0.65,2.08,6,5,3,0.839
Mumbai,Kharghar,2019-10-01,mid,0.68,2.06,6,5,3,0.817
Mumbai,Kharghar,2019-11-01,mid,0.59,2.18,6,5,3,0.88
Mumbai,Kharghar,2019-12-01,mid,0.53,1.98,6,5,3,0.946
Mumbai,Kharghar,2020-01-01,mid,0.49,2.0,7,5,3,1.014
Mumbai,Kharghar,2020-02-01,mid,0.5,1.81,7,5,3,1.009
Mumbai,Kharghar,2020-03-01,mid,0.45,1.9,7,5,3,1.07
Mumbai,Kharghar,2020-04-01,mid,0.43,1.86,7,5,3,1.109
Mumbai,Kharghar,2020-05-01,mid,0.47,2.16,7,5,3,1.026
Mumbai,Kharghar,2020-06-01,mid,0.45,1.91,7,5,3,1.076
Mumbai,Kharghar,2020-07-01,mid,0.4,1.96,7,5,3,1.151
Mumbai,Kharghar,2020-08-01,mid,0.31,1.86,7,5,3,1.374
Mumbai,Kharghar,2020-09-01,mid,0.45,1.92,7,5,3,1.069
Mumbai,Kharghar,2020-10-01,mid,0.43,1.71,7,5,3,1.12
Mumbai,Kharghar,2020-11-01,mid,0.51,1.92,7,5,3,0.995
Mumbai,Kharghar,2020-12-01,mid,0.43,2.02,7,5,3,1.092
Mumbai,Kharghar,2021-01-01,mid,0.34,1.62,7,5,3,1.3
Mumbai,Kharghar,2021-02-01,mid,0.27,1.69,7,5,3,1.53
Mumbai,Kharghar,2021-03-01,mid,0.35,1.74,7,5,3,1.287
Mumbai,Kharghar,2021-04-01,mid,0.24,1.54,7,5,3,1.712
Mumbai,Kharghar,2021-05-01,mid,0.24,1.7,7,5,3,1.669
Mumbai,Kharghar,2021-06-01,mid,0.26,1.7,7,5,3,1.556
Mumbai,Kharghar,2021-07-01,mid,0.22,1.56,7,5,3,1.805
Mumbai,Kharghar,2021-08-01,mid,0.31,1.49,7,5,3,1.416
Mumbai,Kharghar,2021-09-01,mid,0.37,1.76,7,5,3,1.222
Mumbai,Kharghar,2021-10-01,mid,0.35,1.72,7,5,3,1.27
Mumbai,Kharghar,2021-11-01,mid,0.2,1.76,7,5,3,1.917
Mumbai,Kharghar,2021-12-01,mid,0.32,1.61,7,5,3,1.367
Mumbai,Kharghar,2022-01-01,mid,0.2,1.47,7,5,4,1.965
Mumbai,Kharghar,2022-02-01,mid,0.2,1.49,7,5,4,1.963
Mumbai,Kharghar,2022-03-01,mid,0.2,1.41,7,5,4,1.972
Mumbai,Kharghar,2022-04-01,mid,0.2,1.26,7,5,4,1.993
Mumbai,Kharghar,2022-05-01,mid,0.2,1.42,7,5,4,1.971
Mumbai,Kharghar,2022-06-01,mid,0.2,1.42,7,5,4,1.971
Mumbai,Kharghar,2022-07-01,mid,0.2,1.48,7,5,4,1.964
Mumbai,Kharghar,2022-08-01,mid,0.2,1.37,7,5,4,1.978
Mumbai,Kharghar,2022-09-01,mid,0.2,1.34,7,5,4,1.982
Mumbai,Kharghar,2022-10-01,mid,0.2,1.44,7,5,4,1.969
Mumbai,Kharghar,2022-11-01,mid,0.23,1.48,7,5,4,1.761
Mumbai,Kharghar,2022-12-01,mid,0.2,1.45,7,5,4,1.968
Mumbai,Kharghar,2023-01-01,mid,0.2,1.15,8,6,4,2.047
Mumbai,Kharghar,2023-02-01,mid,0.2,1.08,8,6,4,2.061
Mumbai,Kharghar,2023-03-01,mid,0.2,1.2,8,6,4,2.038
Mumbai,Kharghar,2023-04-01,mid,0.2,0.94,8,6,4,2.096
Mumbai,Kharghar,2023-05-01,mid,0.2,1.03,8,6,4,2.072
Mumbai,Kharghar,2023-06-01,mid,0.2,1.05,8,6,4,2.068
Mumbai,Kharghar,2023-07-01,mid,0.2,1.26,8,6,4,2.028
Mumbai,Kharghar,2023-08-01,mid,0.2,1.07,8,6,4,2.063
Mumbai,Kharghar,2023-09-01,mid,0.2,1.26,8,6,4,2.029
Mumbai,Kharghar,2023-10-01,mid,0.2,1.16,8,6,4,2.045
Mumbai,Kharghar,2023-11-01,mid,0.2,1.0,8,6,4,2.079
Mumbai,Kharghar,2023-12-01,mid,0.2,1.31,8,6,4,2.021
Mumbai,Kharghar,2024-01-01,mid,0.2,0.93,8,6,4,2.097
Mumbai,Kharghar,2024-02-01,mid,0.2,0.86,8,6,4,2.12
Mumbai,Kharghar,2024-03-01,mid,0.2,0.87,8,6,4,2.116
Mumbai,Kharghar,2024-04-01,mid,0.2,0.89,8,6,4,2.11
Mumbai,Kharghar,2024-05-01,mid,0.2,0.75,8,6,4,2.164
Mumbai,Kharghar,2024-06-01,mid,0.2,0.88,8,6,4,2.115
Mumbai,Kharghar,2024-07-01,mid,0.2,0.94,8,6,4,2.096
Mumbai,Kharghar,2024-08-01,mid,0.2,0.8,8,6,4,2.144
Mumbai,Kharghar,2024-09-01,mid,0.2,0.9,8,6,4,2.109
Mumbai,Kharghar,2024-10-01,mid,0.2,0.82,8,6,4,2.135
Mumbai,Kharghar,2024-11-01,mid,0.2,0.86,8,6,4,2.12
Mumbai,Kharghar,2024-12-01,mid,0.2,0.99,8,6,4,2.082
Mumbai,Kharghar,2025-01-01,mid,0.2,0.54,9,6,4,2.311
Mumbai,Kharghar,2025-02-01,mid,0.2,0.8,9,6,4,2.164
Mumbai,Kharghar,2025-03-01,mid,0.2,0.62,9,6,4,2.254
Mumbai,Kharghar,2025-04-01,mid,0.2,0.51,9,6,4,2.336
Mumbai,Kharghar,2025-05-01,mid,0.2,0.68,9,6,4,2.217
Mumbai,Kharghar,2025-06-01,mid,0.2,0.71,9,6,4,2.202
Mumbai,Kharghar,2025-07-01,mid,0.2,0.62,9,6,4,2.254
Mumbai,Kharghar,2025-08-01,mid,0.2,0.53,9,6,4,2.319
Mumbai,Kharghar,2025-09-01,mid,0.2,0.77,9,6,4,2.174
Mumbai,Kharghar,2025-10-01,mid,0.2,0.55,9,6,4,2.303
Mumbai,Kharghar,2025-11-01,mid,0.2,0.64,9,6,4,2.239
Mumbai,Kharghar,2025-12-01,mid,0.2,0.56,9,6,4,2.299
Mumbai,Kharghar,2026-01-01,mid,0.2,0.54,9,6,4,2.313
Mumbai,Kharghar,2026-02-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kharghar,2026-03-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kharghar,2026-04-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kharghar,2026-05-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kharghar,2026-06-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kharghar,2026-07-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kharghar,2026-08-01,mid,0.2,0.55,9,6,4,2.301
Mumbai,Kharghar,2026-09-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kharghar,2026-10-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kharghar,2026-11-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kharghar,2026-12-01,mid,0.2,0.5,9,6,4,2.35
Mumbai,Kharghar,2027-01-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kharghar,2027-02-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kharghar,2027-03-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kharghar,2027-04-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kharghar,2027-05-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kharghar,2027-06-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kharghar,2027-07-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kharghar,2027-08-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kharghar,2027-09-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kharghar,2027-10-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kharghar,2027-11-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kharghar,2027-12-01,mid,0.2,0.5,9,7,4,2.365
Mumbai,Kharghar,2028-01-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kharghar,2028-02-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kharghar,2028-03-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kharghar,2028-04-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kharghar,2028-05-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kharghar,2028-06-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kharghar,2028-07-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kharghar,2028-08-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kharghar,2028-09-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kharghar,2028-10-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kharghar,2028-11-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kharghar,2028-12-01,mid,0.2,0.5,10,7,4,2.385
Mumbai,Kharghar,2029-01-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kharghar,2029-02-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kharghar,2029-03-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kharghar,2029-04-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kharghar,2029-05-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kharghar,2029-06-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kharghar,2029-07-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kharghar,2029-08-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kharghar,2029-09-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kharghar,2029-10-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kharghar,2029-11-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kharghar,2029-12-01,mid,0.2,0.5,10,7,5,2.405
Mumbai,Kharghar,2030-01-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kharghar,2030-02-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kharghar,2030-03-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kharghar,2030-04-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kharghar,2030-05-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kharghar,2030-06-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kharghar,2030-07-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kharghar,2030-08-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kharghar,2030-09-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kharghar,2030-10-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kharghar,2030-11-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kharghar,2030-12-01,mid,0.2,0.5,11,7,5,2.425
Mumbai,Kharghar,2031-01-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2031-02-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2031-03-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2031-04-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2031-05-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2031-06-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2031-07-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2031-08-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2031-09-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2031-10-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2031-11-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2031-12-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2032-01-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2032-02-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2032-03-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2032-04-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2032-05-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2032-06-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2032-07-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2032-08-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2032-09-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2032-10-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2032-11-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2032-12-01,mid,0.2,0.5,11,8,5,2.44
Mumbai,Kharghar,2033-01-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2033-02-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2033-03-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2033-04-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2033-05-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2033-06-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2033-07-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2033-08-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2033-09-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2033-10-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2033-11-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2033-12-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2034-01-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2034-02-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2034-03-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2034-04-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2034-05-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2034-06-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2034-07-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2034-08-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2034-09-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2034-10-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2034-11-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Kharghar,2034-12-01,mid,0.2,0.5,12,8,5,2.46
Mumbai,Ulwe,2015-01-01,mid,0.75,4.82,5,4,3,0.67
Mumbai,Ulwe,2015-02-01,mid,0.85,4.71,5,4,3,0.624
Mumbai,Ulwe,2015-03-01,mid,0.86,4.75,5,4,3,0.621
Mumbai,Ulwe,2015-04-01,mid,0.89,4.73,5,4,3,0.61
Mumbai,Ulwe,2015-05-01,mid,0.83,4.77,5,4,3,0.634
Mumbai,Ulwe,2015-06-01,mid,0.89,4.74,5,4,3,0.608
Mumbai,Ulwe,2015-07-01,mid,0.85,4.88,5,4,3,0.623
Mumbai,Ulwe,2015-08-01,mid,0.86,4.61,5,4,3,0.624
Mumbai,Ulwe,2015-09-01,mid,0.86,4.75,5,4,3,0.622
Mumbai,Ulwe,2015-10-01,mid,0.87,4.78,5,4,3,0.618
Mumbai,Ulwe,2015-11-01,mid,0.86,4.79,5,4,3,0.623
Mumbai,Ulwe,2015-12-01,mid,0.79,4.98,5,4,3,0.648
Mumbai,Ulwe,2016-01-01,mid,0.71,4.4,5,4,3,0.701
Mumbai,Ulwe,2016-02-01,mid,0.63,4.55,5,4,3,0.751
Mumbai,Ulwe,2016-03-01,mid,0.68,4.53,5,4,3,0.713
Mumbai,Ulwe,2016-04-01,mid,0.81,4.51,5,4,3,0.646
Mumbai,Ulwe,2016-05-01,mid,0.76,4.4,5,4,3,0.672
Mumbai,Ulwe,2016-06-01,mid,0.72,4.42,5,4,3,0.695
Mumbai,Ulwe,2016-07-01,mid,0.65,4.52,5,4,3,0.739
Mumbai,Ulwe,2016-08-01,mid,0.78,4.6,5,4,3,0.66
Mumbai,Ulwe,2016-09-01,mid,0.84,4.5,5,4,3,0.633
Mumbai,Ulwe,2016-10-01,mid,0.72,4.57,5,4,3,0.691
Mumbai,Ulwe,2016-11-01,mid,0.71,4.59,5,4,3,0.697
Mumbai,Ulwe,2016-12-01,mid,0.68,4.43,5,4,3,0.719
Mumbai,Ulwe,2017-01-01,mid,0.53,4.15,5,4,3,0.848
Mumbai,Ulwe,2017-02-01,mid,0.47,4.24,5,4,3,0.917
Mumbai,Ulwe,2017-03-01,mid,0.44,4.21,5,4,3,0.957
Mumbai,Ulwe,2017-04-01,mid,0.45,4.41,5,4,3,0.942
Mumbai,Ulwe,2017-05-01,mid,0.53,3.97,5,4,3,0.844
Mumbai,Ulwe,2017-06-01,mid,0.56,4.28,5,4,3,0.818
Mumbai,Ulwe,2017-07-01,mid,0.52,4.41,5,4,3,0.849
Mumbai,Ulwe,2017-08-01,mid,0.58,4.23,5,4,3,0.793
Mumbai,Ulwe,2017-09-01,mid,0.58,4.41,5,4,3,0.793
Mumbai,Ulwe,2017-10-01,mid,0.49,4.17,5,4,3,0.888
Mumbai,Ulwe,2017-11-01,mid,0.56,4.08,5,4,3,0.821
Mumbai,Ulwe,2017-12-01,mid,0.57,4.42,5,4,3,0.804
Mumbai,Ulwe,2018-01-01,mid,0.4,3.84,6,4,3,1.059
Mumbai,Ulwe,2018-02-01,mid,0.44,4.17,6,4,3,0.975
Mumbai,Ulwe,2018-03-01,mid,0.27,4.06,6,4,3,1.42
Mumbai,Ulwe,2018-04-01,mid,0.44,4.05,6,4,3,0.989
Mumbai,Ulwe,2018-05-01,mid,0.42,4.01,6,4,3,1.023
Mumbai,Ulwe,2018-06-01,mid,0.39,4.15,6,4,3,1.067
Mumbai,Ulwe,2018-07-01,mid,0.41,4.24,6,4,3,1.033
Mumbai,Ulwe,2018-08-01,mid,0.45,4.01,6,4,3,0.967
Mumbai,Ulwe,2018-09-01,mid,0.36,4.06,6,4,3,1.139
Mumbai,Ulwe,2018-10-01,mid,0.36,3.94,6,4,3,1.131
Mumbai,Ulwe,2018-11-01,mid,0.39,3.87,6,4,3,1.081
Mumbai,Ulwe,2018-12-01,mid,0.49,3.88,6,4,3,0.914
Mumbai,Ulwe,2019-01-01,mid,0.27,3.67,6,5,3,1.443
Mumbai,Ulwe,2019-02-01,mid,0.2,3.73,6,5,3,1.822
Mumbai,Ulwe,2019-03-01,mid,0.25,3.9,6,5,3,1.533
Mumbai,Ulwe,2019-04-01,mid,0.28,3.77,6,5,3,1.412
Mumbai,Ulwe,2019-05-01,mid,0.29,3.72,6,5,3,1.348
Mumbai,Ulwe,2019-06-01,mid,0.22,3.69,6,5,3,1.664
Mumbai,Ulwe,2019-07-01,mid,0.22,3.78,6,5,3,1.695
Mumbai,Ulwe,2019-08-01,mid,0.2,3.73,6,5,3,1.822
Mumbai,Ulwe,2019-09-01,mid,0.32,3.78,6,5,3,1.257
Mumbai,Ulwe,2019-10-01,mid,0.25,3.7,6,5,3,1.526
Mumbai,Ulwe,2019-11-01,mid,0.21,3.88,6,5,3,1.74
Mumbai,Ulwe,2019-12-01,mid,0.26,3.7,6,5,3,1.479
Mumbai,Ulwe,2020-01-01,mid,0.2,3.41,7,5,3,1.848
Mumbai,Ulwe,2020-02-01,mid,0.2,3.51,7,5,3,1.846
Mumbai,Ulwe,2020-03-01,mid,0.2,3.35,7,5,3,1.85
Mumbai,Ulwe,2020-04-01,mid,0.2,3.56,7,5,3,1.845
Mumbai,Ulwe,2020-05-01,mid,0.2,3.64,7,5,3,1.844
Mumbai,Ulwe,2020-06-01,mid,0.2,3.61,7,5,3,1.844
Mumbai,Ulwe,2020-07-01,mid,0.2,3.32,7,5,3,1.85
Mumbai,Ulwe,2020-08-01,mid,0.2,3.3,7,5,3,1.851
Mumbai,Ulwe,2020-09-01,mid,0.2,3.5,7,5,3,1.846
Mumbai,Ulwe,2020-10-01,mid,0.2,3.51,7,5,3,1.846
Mumbai,Ulwe,2020-11-01,mid,0.2,3.43,7,5,3,1.848
Mumbai,Ulwe,2020-12-01,mid,0.2,3.73,7,5,3,1.842
Mumbai,Ulwe,2021-01-01,mid,0.2,3.27,7,5,3,1.852
Mumbai,Ulwe,2021-02-01,mid,0.2,3.16,7,5,3,1.854
Mumbai,Ulwe,2021-03-01,mid,0.2,3.36,7,5,3,1.849
Mumbai,Ulwe,2021-04-01,mid,0.2,3.0,7,5,3,1.858
Mumbai,Ulwe,2021-05-01,mid,0.2,3.44,7,5,3,1.848
Mumbai,Ulwe,2021-06-01,mid,0.2,3.18,7,5,3,1.854
Mumbai,Ulwe,2021-07-01,mid,0.2,3.3,7,5,3,1.851
Mumbai,Ulwe,2021-08-01,mid,0.2,3.34,7,5,3,1.85
Mumbai,Ulwe,2021-09-01,mid,0.2,3.15,7,5,3,1.854
Mumbai,Ulwe,2021-10-01,mid,0.2,3.37,7,5,3,1.849
Mumbai,Ulwe,2021-11-01,mid,0.2,3.21,7,5,3,1.853
Mumbai,Ulwe,2021-12-01,mid,0.2,3.19,7,5,3,1.853
Mumbai,Ulwe,2022-01-01,mid,0.2,3.04,7,5,4,1.877
Mumbai,Ulwe,2022-02-01,mid,0.2,3.1,7,5,4,1.876
Mumbai,Ulwe,2022-03-01,mid,0.2,3.11,7,5,4,1.875
Mumbai,Ulwe,2022-04-01,mid,0.2,3.26,7,5,4,1.872
Mumbai,Ulwe,2022-05-01,mid,0.2,3.08,7,5,4,1.876
Mumbai,Ulwe,2022-06-01,mid,0.2,2.84,7,5,4,1.883
Mumbai,Ulwe,2022-07-01,mid,0.2,2.97,7,5,4,1.879
Mumbai,Ulwe,2022-08-01,mid,0.2,2.96,7,5,4,1.879
Mumbai,Ulwe,2022-09-01,mid,0.2,2.99,7,5,4,1.879
Mumbai,Ulwe,2022-10-01,mid,0.2,2.87,7,5,4,1.882
Mumbai,Ulwe,2022-11-01,mid,0.2,3.0,7,5,4,1.878
Mumbai,Ulwe,2022-12-01,mid,0.2,3.15,7,5,4,1.874
Mumbai,Ulwe,2023-01-01,mid,0.2,2.8,8,6,4,1.919
Mumbai,Ulwe,2023-02-01,mid,0.2,2.82,8,6,4,1.919
Mumbai,Ulwe,2023-03-01,mid,0.2,2.64,8,6,4,1.925
Mumbai,Ulwe,2023-04-01,mid,0.2,2.78,8,6,4,1.92
Mumbai,Ulwe,2023-05-01,mid,0.2,2.76,8,6,4,1.92
Mumbai,Ulwe,2023-06-01,mid,0.2,2.61,8,6,4,1.926
Mumbai,Ulwe,2023-07-01,mid,0.2,2.84,8,6,4,1.918
Mumbai,Ulwe,2023-08-01,mid,0.2,2.81,8,6,4,1.919
Mumbai,Ulwe,2023-09-01,mid,0.2,2.84,8,6,4,1.918
Mumbai,Ulwe,2023-10-01,mid,0.2,2.75,8,6,4,1.921
Mumbai,Ulwe,2023-11-01,mid,0.2,2.72,8,6,4,1.922
Mumbai,Ulwe,2023-12-01,mid,0.2,2.64,8,6,4,1.925
Mumbai,Ulwe,2024-01-01,mid,0.2,2.44,8,6,4,1.932
Mumbai,Ulwe,2024-02-01,mid,0.2,2.5,8,6,4,1.93
Mumbai,Ulwe,2024-03-01,mid,0.2,2.66,8,6,4,1.924
Mumbai,Ulwe,2024-04-01,mid,0.2,2.56,8,6,4,1.928
Mumbai,Ulwe,2024-05-01,mid,0.2,2.53,8,6,4,1.929
Mumbai,Ulwe,2024-06-01,mid,0.2,2.43,8,6,4,1.933
Mumbai,Ulwe,2024-07-01,mid,0.2,2.47,8,6,4,1.931
Mumbai,Ulwe,2024-08-01,mid,0.2,2.55,8,6,4,1.928
Mumbai,Ulwe,2024-09-01,mid,0.2,2.44,8,6,4,1.932
Mumbai,Ulwe,2024-10-01,mid,0.2,2.46,8,6,4,1.932
Mumbai,Ulwe,2024-11-01,mid,0.2,2.35,8,6,4,1.937
Mumbai,Ulwe,2024-12-01,mid,0.2,2.47,8,6,4,1.931
Mumbai,Ulwe,2025-01-01,mid,0.2,2.54,9,6,4,1.949
Mumbai,Ulwe,2025-02-01,mid,0.2,2.25,9,6,4,1.961
Mumbai,Ulwe,2025-03-01,mid,0.2,2.23,9,6,4,1.962
Mumbai,Ulwe,2025-04-01,mid,0.2,2.38,9,6,4,1.955
Mumbai,Ulwe,2025-05-01,mid,0.2,2.4,9,6,4,1.954
Mumbai,Ulwe,2025-06-01,mid,0.2,2.33,9,6,4,1.957
