city,micro_market,property_type,avg_price_sqft,avg_rent_sqft,avg_unit_size_sqft,transaction_count,date,avg_property_price,annual_rent,rental_yield_pct,yoy_price_growth
Mumbai,Thane West,2BHK,18008.64,67.53,650,48,2020-07-01,11705616.0,526734.0,4.499840076763154,0.06705030446707738
Mumbai,Thane West,2BHK,18261.21,68.48,650,120,2020-08-01,11869786.5,534144.0,4.500030392290544,0.0802138752737327
Mumbai,Thane West,2BHK,18422.01,69.08,650,123,2020-09-01,11974306.499999998,538824.0,4.4998347085904316,0.08464871401899732
Mumbai,Thane West,2BHK,18587.71,69.7,650,118,2020-10-01,12082011.5,543660.0,4.499747413748116,0.09001821416717393
Mumbai,Thane West,2BHK,18613.87,69.8,650,48,2020-11-01,12099015.5,544440.0,4.499870258038763,0.08753064434332858
Mumbai,Thane West,2BHK,18865.85,70.75,650,70,2020-12-01,12262802.499999998,551850.0,4.500194796417867,0.09067673832684475
Mumbai,Thane West,2BHK,18934.36,71.0,650,124,2021-01-01,12307334.0,553800.0,4.499755999146525,0.08862894810223754
Mumbai,Thane West,2BHK,19000.43,71.25,650,109,2021-02-01,12350279.5,555750.0,4.499898160199532,0.08812340185492196
Mumbai,Thane West,2BHK,19089.07,71.58,650,39,2021-03-01,12407895.5,558324.0,4.4997477614153025,0.08629123583740683
Mumbai,Thane West,2BHK,19187.43,71.95,650,138,2021-04-01,12471829.5,561210.0,4.499820976545582,0.09044209454302443
Mumbai,Thane West,2BHK,19370.83,72.64,650,129,2021-05-01,12591039.500000002,566592.0,4.499962056349675,0.08946626314460371
Mumbai,Thane West,2BHK,19502.23,73.13,650,48,2021-06-01,12676449.5,570414.0,4.499793100583882,0.08924717610051647
Mumbai,Thane West,2BHK,19614.32,73.55,650,91,2021-07-01,12749308.0,573690.0,4.4997736347729616,0.08916164685395467
Mumbai,Thane West,2BHK,19713.1,73.92,650,42,2021-08-01,12813514.999999998,576576.0,4.499748897940964,0.07950677967122655
Mumbai,Thane West,2BHK,19774.78,74.16,650,71,2021-09-01,12853607.0,578448.0,4.500277626350331,0.07343226933434521
Mumbai,Thane West,2BHK,19885.38,74.57,650,146,2021-10-01,12925497.0,581645.9999999999,4.499989439477646,0.06981333364895415
Mumbai,Thane West,2BHK,19911.93,74.67,650,47,2021-11-01,12942754.5,582426.0,4.500015819661881,0.06973616985613429
Mumbai,Thane West,2BHK,20020.87,75.08,650,136,2021-12-01,13013565.5,585624.0,4.500104141328523,0.06122279144591958
Mumbai,Thane West,2BHK,20175.3,75.66,650,79,2022-01-01,13113945.0,590148.0,4.500156131507338,0.06553905175564423
Mumbai,Thane West,2BHK,20327.88,76.23,650,35,2022-02-01,13213122.0,594594.0,4.500026564501561,0.06986420833633766
Mumbai,Thane West,2BHK,20440.47,76.65,650,136,2022-03-01,13286305.5,597870.0000000001,4.4998965287980175,0.07079443891190107
Mumbai,Thane West,2BHK,20588.37,77.21,650,81,2022-04-01,13382440.5,602237.9999999999,4.5002105557652206,0.07301342597731941
Mumbai,Thane West,2BHK,20802.16,78.01,650,48,2022-05-01,13521404.0,608478.0,4.500109604002661,0.07389100002426319
Mumbai,Thane West,2BHK,21066.27,79.0,650,75,2022-06-01,13693075.5,616200.0,4.500084732608098,0.0801980081252247
Mumbai,Thane West,2BHK,21179.91,79.42,650,46,2022-07-01,13766941.5,619476.0,4.499735834571536,0.07981872427899628
Mumbai,Thane West,2BHK,21265.08,79.74,650,121,2022-08-01,13822302.000000002,621972.0,4.499771456303009,0.07872835829981106
Mumbai,Thane West,2BHK,21362.37,80.11,650,134,2022-09-01,13885540.5,624858.0,4.500062493066078,0.08028357331914693
Mumbai,Thane West,2BHK,21535.16,80.76,650,56,2022-10-01,13997854.0,629928.0,4.500175526905767,0.08296446937398216
Mumbai,Thane West,2BHK,21589.58,80.96,650,138,2022-11-01,14033227.000000002,631487.9999999999,4.499948586308764,0.08425351033275041
Mumbai,Thane West,2BHK,21698.59,81.37,650,112,2022-12-01,14104083.5,634686.0,4.500015899650622,0.08379855620659837
Mumbai,Thane West,2BHK,21836.31,81.89,650,113,2023-01-01,14193601.5,638742.0,4.500210887279032,0.0823288873027912
Mumbai,Thane West,2BHK,21914.23,82.18,650,54,2023-02-01,14244249.5,641004.0000000001,4.500089667763824,0.07803814268876041
Mumbai,Thane West,2BHK,22128.62,82.98,650,55,2023-03-01,14383603.0,647244.0,4.499873918933941,0.08258860975310234
Mumbai,Thane West,2BHK,22155.86,83.08,650,137,2023-04-01,14401309.0,648024.0,4.499757626199118,0.07613473043276375
Mumbai,Thane West,2BHK,22199.21,83.25,650,111,2023-05-01,14429486.5,649350.0,4.500160140833841,0.06715889119206842
Mumbai,Thane West,2BHK,22209.87,83.29,650,36,2023-06-01,14436415.5,649662.0000000001,4.500161414722374,0.05428583228070272
Mumbai,Thane West,2BHK,22389.23,83.96,650,104,2023-07-01,14552999.5,654887.9999999999,4.5000207689143386,0.05709750419147208
Mumbai,Thane West,2BHK,22525.18,84.47,650,137,2023-08-01,14641367.0,658866.0,4.500030632385624,0.05925677213535052
Mumbai,Thane West,2BHK,22669.09,85.01,650,116,2023-09-01,14734908.5,663078.0,4.5000483036593,0.061169242925761536
Mumbai,Thane West,2BHK,22861.7,85.73,650,89,2023-10-01,14860105.0,668694.0,4.499927826889514,0.06159879935881607
Mumbai,Thane West,2BHK,22957.01,86.09,650,96,2023-11-01,14922056.499999998,671502.0,4.500063379333808,0.06333749892309148
Mumbai,Thane West,2BHK,23172.86,86.9,650,31,2023-12-01,15062359.0,677820.0000000001,4.500091917872892,0.06794312441499661
Mumbai,Thane West,2BHK,23319.51,87.45,650,53,2024-01-01,15157681.499999998,682110.0,4.500094556017687,0.0679235640087541
Mumbai,Thane West,2BHK,23470.25,88.01,650,122,2024-02-01,15255662.5,686478.0,4.499824245587499,0.07100500451076774
Mumbai,Thane West,2BHK,23595.39,88.48,650,111,2024-03-01,15337003.5,690144.0,4.499862049324042,0.06628384418007083
Mumbai,Thane West,2BHK,23715.99,88.93,650,107,2024-04-01,15415393.500000002,693654.0000000001,4.499748903587833,0.0704161337000686
Mumbai,Thane West,2BHK,23833.26,89.37,650,59,2024-05-01,15491618.999999998,697086.0,4.499762097170089,0.07360847525655179
Mumbai,Thane West,2BHK,23876.54,89.54,650,124,2024-06-01,15519751.0,698412.0000000001,4.500149519151435,0.07504186201900342
Mumbai,Thane West,2BHK,24017.36,90.07,650,147,2024-07-01,15611284.0,702545.9999999999,4.500244822911427,0.07271933871776737
Mumbai,Thane West,2BHK,24241.89,90.91,650,35,2024-08-01,15757228.5,709098.0,4.500144171927189,0.07621293148378827
Mumbai,Thane West,2BHK,24279.2,91.05,650,39,2024-09-01,15781480.0,710190.0,4.500148275066724,0.07102667111913186
Mumbai,Thane West,2BHK,24455.47,91.71,650,80,2024-10-01,15896055.5,715337.9999999999,4.500097524193973,0.06971353836328875
Mumbai,Thane West,2BHK,24679.32,92.55,650,37,2024-11-01,16041558.0,721890.0,4.500123990450304,0.0750232717588224
Mumbai,Thane West,2BHK,24976.28,93.66,650,131,2024-12-01,16234582.0,730548.0,4.499949552135066,0.07782466212629768
Mumbai,Thane West,2BHK,25103.4,94.14,650,44,2025-01-01,16317210.000000002,734292.0,4.500107555151891,0.07649774802300757
Mumbai,Thane West,2BHK,25259.78,94.72,650,138,2025-02-01,16418857.0,738816.0,4.49980166098042,0.07624673789158609
Mumbai,Thane West,2BHK,25531.96,95.74,650,95,2025-03-01,16595774.0,746772.0,4.4997720504027106,0.08207408311538811
Mumbai,Thane West,2BHK,25614.92,96.06,650,64,2025-04-01,16649697.999999998,749268.0,4.500189733171137,0.08006960704571031
Mumbai,Thane West,2BHK,25892.95,97.1,650,74,2025-05-01,16830417.5,757379.9999999999,4.50006662045074,0.08642082535079143
Mumbai,Thane West,2BHK,25894.73,97.11,650,144,2025-06-01,16831574.5,757458.0,4.5002207012778275,0.08452606617206682
Mumbai,Thane West,2BHK,25992.37,97.47,650,121,2025-07-01,16895040.5,760266.0,4.4999359427401195,0.08223260175139968
Mumbai,Thane West,2BHK,26124.24,97.97,650,41,2025-08-01,16980756.0,764166.0,4.500188330837567,0.07764864868209553
Mumbai,Thane West,2BHK,26180.21,98.18,650,68,2025-09-01,17017136.5,765804.0000000001,4.500193084776631,0.07829788460904807
Mumbai,Thane West,2BHK,26289.4,98.59,650,134,2025-10-01,17088110.0,769002.0,4.500216817424514,0.07499058492844335
Mumbai,Thane West,2BHK,26532.52,99.5,650,36,2025-11-01,17246138.0,776100.0,4.500137943926925,0.07509120996850815
Mumbai,Thane West,2BHK,26717.23,100.19,650,101,2025-12-01,17366199.5,781482.0,4.5000174044988945,0.06970413528355701
Mumbai,Thane West,2BHK,26964.76,101.12,650,69,2026-01-01,17527094.0,788736.0,4.500095680436243,0.07414772500936118
Mumbai,Thane West,2BHK,27262.5,102.23,650,141,2026-02-01,17720625.0,797394.0,4.49980742778542,0.07928493438976902
Mumbai,Thane West,2BHK,27414.53,102.8,650,38,2026-03-01,17819444.5,801840.0,4.4998035713178375,0.07373386140351146
Mumbai,Thane West,2BHK,27669.52,103.76,650,32,2026-04-01,17985188.0,809328.0,4.499969641685147,0.08021106448897752
Mumbai,Thane West,2BHK,27850.59,104.44,650,92,2026-05-01,18102883.5,814632.0,4.5000123875293125,0.07560513576089245
Mumbai,Thane West,2BHK,28100.9,105.38,650,45,2026-06-01,18265585.0,821964.0,4.500069392795249,0.08519764446279221
Mumbai,Thane West,2BHK,28458.61,106.72,650,34,2026-07-01,18498096.5,832416.0,4.50000896038141,0.09488322919379799
Mumbai,Thane West,2BHK,28554.27,107.08,650,40,2026-08-01,18560275.5,835224.0,4.500062512541907,0.09301820837658803
Mumbai,Thane West,2BHK,28474.16,106.78,650,77,2026-09-01,18508204.0,832884.0,4.5000800725991565,0.0876215278639858
Mumbai,Thane West,2BHK,28787.0,107.95,650,44,2026-10-01,18711550.0,842010.0,4.499947893146212,0.0950040700814776
Mumbai,Thane West,2BHK,29140.52,109.28,650,91,2026-11-01,18941338.0,852384.0,4.500125598307786,0.0982944703330102
Mumbai,Thane West,2BHK,29392.81,110.22,650,31,2026-12-01,19105326.5,859716.0,4.499875990080567,0.10014436376824998
Mumbai,Thane West,2BHK,29575.67,110.91,650,78,2027-01-01,19224185.5,865098.0,4.500050210189659,0.09682674720635376
Mumbai,Thane West,2BHK,29572.36,110.9,650,107,2027-02-01,19222034.0,865020.0,4.500148111276882,0.08472663915635037
Mumbai,Thane West,2BHK,29722.94,111.46,650,77,2027-03-01,19319911.0,869388.0,4.49995861782179,0.08420388750053354
Mumbai,Thane West,2BHK,29968.21,112.38,650,102,2027-04-01,19479336.5,876564.0,4.499968466585091,0.08307661282161738
Mumbai,Thane West,2BHK,30347.86,113.8,650,89,2027-05-01,19726109.0,887640.0,4.499823051773667,0.089666682106196
Mumbai,Thane West,2BHK,30697.38,115.12,650,58,2027-06-01,19953297.0,897936.0,4.500188615445357,0.09239846410613173
Mumbai,Thane West,2BHK,30748.08,115.31,650,124,2027-07-01,19986252.0,899418.0,4.500183426087092,0.08044911539952238
Mumbai,Thane West,2BHK,30847.79,115.68,650,136,2027-08-01,20051063.5,902304.0,4.5000306342853085,0.08032143703901373
Mumbai,Thane West,2BHK,30984.42,116.19,650,97,2027-09-01,20139873.0,906282.0,4.49993900160145,0.0881592292801614
Mumbai,Thane West,2BHK,31128.7,116.73,650,107,2027-10-01,20233655.0,910494.0,4.499898807210067,0.08134574634383585
Mumbai,Thane West,2BHK,31332.06,117.5,650,73,2027-11-01,20365839.0,916500.0,4.500182879772349,0.07520593318170032
Mumbai,Thane West,2BHK,31389.43,117.71,650,127,2027-12-01,20403129.5,918138.0,4.49998614183182,0.06792885743146027
Mumbai,Thane West,2BHK,31566.52,118.37,650,130,2028-01-01,20518238.0,923286.0,4.499830833427314,0.06731377514017445
Mumbai,Thane West,2BHK,31752.78,119.07,650,37,2028-02-01,20639307.0,928746.0,4.499889458497807,0.07373168729178192
Mumbai,Thane West,2BHK,31997.24,119.99,650,119,2028-03-01,20798206.0,935922.0,4.500013126132129,0.0765166568313902
Mumbai,Thane West,2BHK,32316.91,121.19,650,87,2028-04-01,21005991.5,945282.0,4.500058947467441,0.07837304930791666
Mumbai,Thane West,2BHK,32465.32,121.74,650,144,2028-05-01,21102458.0,949572.0,4.499817035532069,0.06977295927950111
Mumbai,Thane West,2BHK,32683.05,122.56,650,55,2028-06-01,21243982.5,955968.0,4.499947220348162,0.06468532493652557
Mumbai,Thane West,2BHK,33075.1,124.03,650,63,2028-07-01,21498815.0,967434.0,4.499941043262152,0.0756801725506111
Mumbai,Thane West,2BHK,33264.33,124.74,650,48,2028-08-01,21621814.5,972972.0,4.499955357585738,0.07833754054990649
Mumbai,Thane West,2BHK,33284.81,124.82,650,79,2028-09-01,21635126.5,973596.0,4.500070752995135,0.07424344234941294
Mumbai,Thane West,2BHK,33525.16,125.72,650,52,2028-10-01,21791354.000000004,980616.0,4.500023266108199,0.07698554709962191
Mumbai,Thane West,2BHK,33612.71,126.05,650,108,2028-11-01,21848261.5,983190.0,4.50008345057569,0.07278966017555177
Mumbai,Thane West,2BHK,33519.28,125.7,650,86,2028-12-01,21787532.0,980460.0,4.500096660787463,0.06785245861425326
Mumbai,Thane West,2BHK,33519.9,125.7,650,76,2029-01-01,21787935.0,980460.0,4.500013424861052,0.06188138572132762
Mumbai,Thane West,2BHK,33650.59,126.19,650,139,2029-02-01,21872883.499999996,984282.0,4.500010252420538,0.05976831005033256
Mumbai,Thane West,2BHK,33761.54,126.61,650,60,2029-03-01,21945001.0,987558.0,4.500150170874907,0.05513913075002708
Mumbai,Thane West,2BHK,34231.79,128.37,650,99,2029-04-01,22250663.5,1001286.0,4.500027605918358,0.059253189738746714
Mumbai,Thane West,2BHK,34389.06,128.96,650,66,2029-05-01,22352889.0,1005888.0,4.500035767188751,0.0592552298883855
Mumbai,Thane West,2BHK,34714.49,130.18,650,108,2029-06-01,22564418.5,1015404.0,4.5000229010998005,0.06215576575625592
Mumbai,Thane West,2BHK,34919.61,130.95,650,121,2029-07-01,22697746.5,1021409.9999999998,4.500050258293261,0.05576732950164942
Mumbai,Thane West,2BHK,35145.0,131.79,650,126,2029-08-01,22844250.0,1027962.0,4.499871959026889,0.056537137528397396
Mumbai,Thane West,2BHK,35563.22,133.36,650,69,2029-09-01,23116093.0,1040208.0000000002,4.499929983842859,0.06845194549706024
Mumbai,Thane West,2BHK,35612.97,133.55,650,92,2029-10-01,23148430.5,1041690.0000000002,4.500045910240006,0.062275914566850554
Mumbai,Thane West,2BHK,35891.8,134.59,650,115,2029-11-01,23329670.000000004,1049802.0,4.499857906262711,0.06780441089099942
Mumbai,Thane West,2BHK,36082.15,135.31,650,102,2029-12-01,23453397.5,1055418.0,4.500064436293292,0.07645957789069469
Mumbai,Thane West,2BHK,36387.12,136.45,650,88,2030-01-01,23651628.0,1064309.9999999998,4.499943936205997,0.0855378446833075
Mumbai,Thane West,2BHK,36613.49,137.3,650,139,2030-02-01,23798768.5,1070940.0000000002,4.499980744801985,0.08804897625866293
Mumbai,Thane West,2BHK,36807.53,138.03,650,38,2030-03-01,23924894.5,1076634.0,4.500057461068428,0.09022070675685989
Mumbai,Thane West,2BHK,37110.55,139.16,650,94,2030-04-01,24121857.500000004,1085448.0,4.499852467829228,0.08409609897700365
Mumbai,Thane West,2BHK,37261.7,139.73,650,81,2030-05-01,24220104.999999996,1089894.0,4.499955718606506,0.0835335423532948
Mumbai,Thane West,2BHK,37374.05,140.15,650,47,2030-06-01,24293132.500000004,1093170.0,4.499913710181262,0.07661238865960596
Mumbai,Thane West,2BHK,37477.42,140.54,650,114,2030-07-01,24360323.0,1096212.0,4.499989593734041,0.07324852711699803
Mumbai,Thane West,2BHK,37671.75,141.27,650,75,2030-08-01,24486637.5,1101906.0,4.500029863226422,0.07189500640204871
Mumbai,Thane West,2BHK,37748.76,141.56,650,75,2030-09-01,24536694.0,1104168.0,4.500068346615889,0.06145506509253096
Mumbai,Thane West,2BHK,37937.58,142.27,650,75,2030-10-01,24659427.0,1109706.0,4.500128895939066,0.06527425261077635
Mumbai,Thane West,2BHK,38103.35,142.89,650,90,2030-11-01,24767177.5,1114541.9999999998,4.500076764903873,0.061617138176407904
Mumbai,Thane West,2BHK,38212.33,143.3,650,75,2030-12-01,24838014.5,1117740.0000000002,4.500118155579626,0.05903694763200096
Mumbai,Thane West,2BHK,38356.08,143.84,650,97,2031-01-01,24931452.0,1121952.0,4.500147043180638,0.0541114548224757
Mumbai,Thane West,2BHK,38663.88,144.99,650,104,2031-02-01,25131522.0,1130922.0,4.500013966523794,0.05600094391438781
Mumbai,Thane West,2BHK,38864.01,145.74,650,95,2031-03-01,25261606.5,1136772.0,4.499998842116395,0.055871176359837404
Mumbai,Thane West,2BHK,39147.59,146.8,650,72,2031-04-01,25445933.499999996,1145040.0000000002,4.4998938631982215,0.054891129341925415
Mumbai,Thane West,2BHK,39347.49,147.55,650,66,2031-05-01,25575868.5,1150890.0000000002,4.499905838974736,0.055976780447483554
Mumbai,Thane West,2BHK,39568.96,148.38,650,42,2031-06-01,25719824.0,1157364.0,4.499890823514189,0.05872818171966898
Mumbai,Thane West,2BHK,39732.27,149.0,650,71,2031-07-01,25825975.499999996,1162200.0,4.500120431075295,0.060165561023143965
Mumbai,Thane West,2BHK,40012.62,150.05,650,67,2031-08-01,26008203.0,1170390.0000000002,4.500080224689111,0.062138605188237994
Mumbai,Thane West,2BHK,40158.93,150.6,650,111,2031-09-01,26103304.5,1174680.0,4.500119898612836,0.0638476601615523
Mumbai,Thane West,2BHK,40493.39,151.85,650,127,2031-10-01,26320703.5,1184430.0,4.499993702675918,0.06736882004598077
Mumbai,Thane West,2BHK,40631.92,152.37,650,30,2031-11-01,26410748.0,1188486.0,4.500008860029258,0.06636083179038055
Mumbai,Thane West,2BHK,40783.74,152.94,650,72,2031-12-01,26509431.0,1192932.0,4.500028687903561,0.06729267752058021
Mumbai,Thane West,2BHK,41077.79,154.04,650,89,2032-01-01,26700563.5,1201512.0,4.4999499729659265,0.0709590239669955
Mumbai,Thane West,2BHK,41172.42,154.4,650,30,2032-02-01,26762073.0,1204320.0,4.500099824105554,0.06488071036843701
Mumbai,Thane West,2BHK,41428.33,155.36,650,44,2032-03-01,26928414.5,1211808.0000000002,4.500108983393732,0.06598186857197708
Mumbai,Thane West,2BHK,41572.64,155.9,650,62,2032-04-01,27022216.0,1216020.0,4.500075049359387,0.06194634203535898
Mumbai,Thane West,2BHK,41747.02,156.55,650,46,2032-05-01,27135562.999999996,1221090.0000000002,4.4999619134491535,0.06098305126959813
Mumbai,Thane West,2BHK,42004.4,157.52,650,118,2032-06-01,27302860.0,1228656.0,4.500099989524907,0.06154925476939499
Mumbai,Thane West,2BHK,42260.61,158.48,650,98,2032-07-01,27469396.5,1236144.0,4.500077022078005,0.06363442108895367
Mumbai,Thane West,2BHK,42711.33,160.17,650,133,2032-08-01,27762364.5,1249325.9999999998,4.500070590168931,0.06744647063851361
Mumbai,Thane West,2BHK,43164.99,161.87,650,36,2032-09-01,28057243.5,1262586.0,4.500035792896048,0.07485408600278931
Mumbai,Thane West,2BHK,43502.19,163.13,650,138,2032-10-01,28276423.5,1272414.0,4.499911383771714,0.07430348508731921
Mumbai,Thane West,2BHK,43943.57,164.79,650,135,2032-11-01,28563320.5,1285362.0,4.500044033746006,0.0815036552542927
Mumbai,Thane West,2BHK,44255.38,165.96,650,32,2032-12-01,28765997.0,1294488.0,4.500063043182546,0.08512313976109098
Mumbai,Thane West,2BHK,44567.59,167.13,650,79,2033-01-01,28968933.499999996,1303614.0,4.500041397796022,0.08495588491980688
Mumbai,Thane West,2BHK,44874.79,168.28,650,106,2033-02-01,29168613.5,1312584.0,4.499987632254101,0.08992354590767326
Mumbai,Thane West,2BHK,45346.3,170.05,650,80,2033-03-01,29475095.000000004,1326390.0000000002,4.500036386651171,0.09457224078305848
Mumbai,Thane West,2BHK,45364.49,170.12,650,46,2033-04-01,29486918.5,1326936.0,4.500083655740426,0.09121022865038153
Mumbai,Thane West,2BHK,45515.78,170.68,650,62,2033-05-01,29585257.0,1331304.0,4.499889928284213,0.09027614426131492
Mumbai,Thane West,2BHK,45678.01,171.29,650,142,2033-06-01,29690706.5,1336062.0,4.499933337726403,0.08745774252221206
Mumbai,Thane West,2BHK,45897.49,172.12,650,30,2033-07-01,29833368.5,1342536.0,4.500115365785798,0.08605838865080262
Mumbai,Thane West,2BHK,46217.75,173.32,650,114,2033-08-01,30041537.5,1351896.0,4.500089251423966,0.08209578114284888
Mumbai,Thane West,2BHK,46357.94,173.84,650,137,2033-09-01,30132661.0,1355952.0,4.499941110411722,0.07397082682053213
Mumbai,Thane West,2BHK,46763.43,175.36,650,54,2033-10-01,30396229.5,1367808.0000000002,4.499926545165742,0.07496726026896572
Mumbai,Thane West,2BHK,47240.29,177.15,650,141,2033-11-01,30706188.5,1381770.0,4.499972375275426,0.07502166983702052
Mumbai,Thane West,2BHK,47627.2,178.6,650,44,2033-12-01,30957679.999999996,1393080.0,4.499949608627003,0.07619005870020779
Mumbai,Thane West,2BHK,48044.53,180.17,650,95,2034-01-01,31228944.5,1405325.9999999998,4.500075242696722,0.07801498802156459
Mumbai,Thane West,2BHK,48368.85,181.38,650,63,2034-02-01,31439752.5,1414764.0,4.499920920178999,0.07786242565146262
Mumbai,Thane West,2BHK,48666.83,182.5,650,38,2034-03-01,31633439.5,1423500.0,4.499984897310961,0.07322604049282955
Mumbai,Thane West,2BHK,49047.59,183.93,650,60,2034-04-01,31880933.499999996,1434654.0,4.500037616527132,0.0811890533763302
Mumbai,Thane West,2BHK,49131.87,184.24,650,72,2034-05-01,31935715.5,1437072.0,4.499889786405443,0.07944695224381526
Mumbai,Thane West,2BHK,49337.56,185.02,650,67,2034-06-01,32069414.0,1443156.0,4.5001009372980745,0.08011623098291709
Mumbai,Thane West,2BHK,49678.25,186.29,650,96,2034-07-01,32290862.5,1453062.0,4.499916965674113,0.08237400345857693
Mumbai,Thane West,2BHK,49948.63,187.31,650,95,2034-08-01,32466609.5,1461018.0,4.500063365101306,0.08072396427779371
Mumbai,Thane West,2BHK,50121.98,187.96,650,45,2034-09-01,32579287.000000004,1466088.0,4.500061649599636,0.08119515232989216
Mumbai,Thane West,2BHK,50355.01,188.83,650,60,2034-10-01,32730756.5,1472874.0000000002,4.4999693178494065,0.07680317718353846
Mumbai,Thane West,2BHK,50540.47,189.53,650,39,2034-11-01,32851305.5,1478334.0,4.500076869091245,0.06985943566392172
Mumbai,Thane West,2BHK,50724.05,190.22,650,80,2034-12-01,32970632.500000004,1483716.0,4.500113851319049,0.06502271811065952
Mumbai,Thane West,3BHK,12044.95,45.17,900,59,2015-01-01,10840455.0,487836.0,4.500143213545925,
Mumbai,Thane West,3BHK,12132.39,45.5,900,65,2015-02-01,10919151.0,491400.0,4.5003498898403365,
Mumbai,Thane West,3BHK,12264.74,45.99,900,149,2015-03-01,11038266.0,496692.0,4.499728489963912,
Mumbai,Thane West,3BHK,12282.03,46.06,900,95,2015-04-01,11053827.0,497448.0,4.500233267627583,
Mumbai,Thane West,3BHK,12329.3,46.23,900,147,2015-05-01,11096370.0,499284.0,4.499525520508058,
Mumbai,Thane West,3BHK,12405.7,46.52,900,57,2015-06-01,11165130.0,502416.0,4.49986699662252,
Mumbai,Thane West,3BHK,12394.67,46.48,900,62,2015-07-01,11155203.0,501984.0,4.499998789802391,
Mumbai,Thane West,3BHK,12444.83,46.67,900,116,2015-08-01,11200347.0,504036.0,4.500182003289719,
Mumbai,Thane West,3BHK,12583.29,47.19,900,141,2015-09-01,11324961.0,509652.0,4.500253908159154,
Mumbai,Thane West,3BHK,12610.53,47.29,900,56,2015-10-01,11349477.0,510732.0,4.500048768767054,
Mumbai,Thane West,3BHK,12684.09,47.57,900,32,2015-11-01,11415681.0,513756.0,4.500441103776463,
Mumbai,Thane West,3BHK,12811.5,48.04,900,89,2015-12-01,11530350.0,518832.0,4.499707294227842,
Mumbai,Thane West,3BHK,12880.92,48.3,900,100,2016-01-01,11592828.0,521640.0,4.499678594386116,0.06940419013777555
Mumbai,Thane West,3BHK,12958.68,48.6,900,98,2016-02-01,11662812.0,524880.0,4.500458380020187,0.0681061192394905
Mumbai,Thane West,3BHK,13023.85,48.84,900,77,2016-03-01,11721465.0,527472.0,4.500051827992491,0.06189368873698098
Mumbai,Thane West,3BHK,13177.56,49.42,900,80,2016-04-01,11859804.0,533736.0,4.500377915183084,0.0729138424185578
Mumbai,Thane West,3BHK,13269.73,49.76,900,114,2016-05-01,11942757.0,537408.0,4.499865483321816,0.07627602540290201
Mumbai,Thane West,3BHK,13354.37,50.08,900,84,2016-06-01,12018933.0,540864.0,4.500099967276629,0.07647049340222645
Mumbai,Thane West,3BHK,13465.35,50.5,900,62,2016-07-01,12118815.0,545400.0,4.500440018269113,0.08638229174314449
Mumbai,Thane West,3BHK,13533.42,50.75,900,69,2016-08-01,12180078.0,548100.0,4.4999711824505555,0.08747327203344679
Mumbai,Thane West,3BHK,13620.79,51.08,900,120,2016-09-01,12258711.0,551664.0,4.500179505006685,0.0824506150617208
Mumbai,Thane West,3BHK,13749.32,51.56,900,48,2016-10-01,12374388.0,556848.0,4.500004363852176,0.09030468981081685
Mumbai,Thane West,3BHK,13789.18,51.71,900,149,2016-11-01,12410262.0,558468.0,4.50005003923366,0.08712410586805985
Mumbai,Thane West,3BHK,13832.02,51.87,900,39,2016-12-01,12448818.0,560196.0,4.499993493358165,0.07965655856066811
Mumbai,Thane West,3BHK,13932.69,52.25,900,42,2017-01-01,12539421.0,564300.0,4.5002077847135045,0.08165332911003254
Mumbai,Thane West,3BHK,14044.41,52.67,900,122,2017-02-01,12639969.0,568836.0,4.500295847244562,0.08378399651816393
Mumbai,Thane West,3BHK,14105.01,52.89,900,105,2017-03-01,12694509.0,571212.0,4.4996777740675125,0.0830138553499924
Mumbai,Thane West,3BHK,14226.73,53.35,900,88,2017-04-01,12804057.0,576180.0,4.499979967286931,0.07961792623217057
Mumbai,Thane West,3BHK,14346.08,53.8,900,106,2017-05-01,12911472.0,581040.0,4.500184022394968,0.08111318014759905
Mumbai,Thane West,3BHK,14356.97,53.84,900,30,2017-06-01,12921273.0,581472.0,4.500113881968131,0.07507654797643015
Mumbai,Thane West,3BHK,14462.97,54.24,900,138,2017-07-01,13016673.0,585792.0,4.500320473595672,0.07408793681560444
Mumbai,Thane West,3BHK,14645.34,54.92,900,82,2017-08-01,13180806.0,593136.0,4.499997951566846,0.08216105020017106
Mumbai,Thane West,3BHK,14697.22,55.11,900,128,2017-09-01,13227498.0,595188.0,4.4996264599699805,0.07902845576504736
Mumbai,Thane West,3BHK,14746.2,55.3,900,89,2017-10-01,13271580.0,597240.0,4.500142409569923,0.0725039492862194
Mumbai,Thane West,3BHK,14839.38,55.65,900,60,2017-11-01,13355442.0,601020.0,4.500188013245836,0.0761611640431119
Mumbai,Thane West,3BHK,14881.25,55.8,900,148,2017-12-01,13393125.0,602640.0,4.499622007559849,0.0758551534772216
Mumbai,Thane West,3BHK,15005.23,56.27,900,141,2018-01-01,13504707.0,607716.0,4.500030989195101,0.07698010936868616
Mumbai,Thane West,3BHK,15141.26,56.78,900,137,2018-02-01,13627134.0,613224.0,4.50002179475156,0.07809868837494771
Mumbai,Thane West,3BHK,15211.0,57.04,900,113,2018-03-01,13689900.0,616032.0,4.499901387154033,0.07841114611049549
Mumbai,Thane West,3BHK,15303.68,57.39,900,107,2018-04-01,13773312.0,619812.0,4.500094095015055,0.07569905382333131
Mumbai,Thane West,3BHK,15325.93,57.47,900,91,2018-05-01,13793337.0,620676.0,4.49982480671646,0.06830088776864485
